event_date,channel,spend,clicks,impressions
2024-10-06,organic,0.0,0,0
2024-10-06,paid_search,4893.02,2650,42019
2024-10-06,paid_social,3574.82,2555,107973
2024-10-06,email,32.92,714,6630
2024-10-06,referral,0.0,0,0
2024-10-07,organic,0.0,0,0
2024-10-07,paid_search,6330.72,3495,56007
2024-10-07,paid_social,3333.55,2564,102265
2024-10-07,email,43.11,858,8377
2024-10-07,referral,0.0,0,0
2024-10-08,organic,0.0,0,0
2024-10-08,paid_search,6697.81,3355,62077
2024-10-08,paid_social,3916.74,2689,121403
2024-10-08,email,47.04,894,8202
2024-10-08,referral,0.0,0,0
2024-10-09,organic,0.0,0,0
2024-10-09,paid_search,6084.4,3211,51235
2024-10-09,paid_social,3837.86,2711,123981
2024-10-09,email,48.14,918,9134
2024-10-09,referral,0.0,0,0
2024-10-10,organic,0.0,0,0
2024-10-10,paid_search,5820.45,3288,53305
2024-10-10,paid_social,3790.99,2724,112606
2024-10-10,email,33.46,678,6031
2024-10-10,referral,0.0,0,0
2024-10-11,organic,0.0,0,0
2024-10-11,paid_search,5465.11,3022,48015
2024-10-11,paid_social,3556.61,2341,98930
2024-10-11,email,41.85,838,8081
2024-10-11,referral,0.0,0,0
2024-10-12,organic,0.0,0,0
2024-10-12,paid_search,4329.87,2256,37110
2024-10-12,paid_social,3481.58,2503,100165
2024-10-12,email,38.25,755,7197
2024-10-12,referral,0.0,0,0
2024-10-13,organic,0.0,0,0
2024-10-13,paid_search,5294.79,2646,42534
2024-10-13,paid_social,3228.93,2166,90638
2024-10-13,email,34.96,669,5837
2024-10-13,referral,0.0,0,0
2024-10-14,organic,0.0,0,0
2024-10-14,paid_search,4731.65,2635,42375
2024-10-14,paid_social,4615.84,3156,131428
2024-10-14,email,44.87,940,9148
2024-10-14,referral,0.0,0,0
2024-10-15,organic,0.0,0,0
2024-10-15,paid_search,7316.99,3836,57658
2024-10-15,paid_social,3197.1,2401,99363
2024-10-15,email,44.62,827,7702
2024-10-15,referral,0.0,0,0
2024-10-16,organic,0.0,0,0
2024-10-16,paid_search,6007.79,2962,46276
2024-10-16,paid_social,3804.43,2649,104885
2024-10-16,email,48.01,925,8585
2024-10-16,referral,0.0,0,0
2024-10-17,organic,0.0,0,0
2024-10-17,paid_search,5571.8,2966,47536
2024-10-17,paid_social,3737.22,2498,104723
2024-10-17,email,43.8,916,8795
2024-10-17,referral,0.0,0,0
2024-10-18,organic,0.0,0,0
2024-10-18,paid_search,6195.83,3542,54726
2024-10-18,paid_social,4202.61,3046,122325
2024-10-18,email,54.47,1021,9407
2024-10-18,referral,0.0,0,0
2024-10-19,organic,0.0,0,0
2024-10-19,paid_search,5479.19,3193,57095
2024-10-19,paid_social,3264.41,2311,93090
2024-10-19,email,33.6,705,6530
2024-10-19,referral,0.0,0,0
2024-10-20,organic,0.0,0,0
2024-10-20,paid_search,5160.42,2819,50030
2024-10-20,paid_social,2956.15,2301,105689
2024-10-20,email,46.22,900,8017
2024-10-20,referral,0.0,0,0
2024-10-21,organic,0.0,0,0
2024-10-21,paid_search,6109.81,3320,50447
2024-10-21,paid_social,3410.06,2523,95237
2024-10-21,email,43.72,871,7661
2024-10-21,referral,0.0,0,0
2024-10-22,organic,0.0,0,0
2024-10-22,paid_search,5360.73,2729,44056
2024-10-22,paid_social,4108.05,2729,115631
2024-10-22,email,45.27,972,9027
2024-10-22,referral,0.0,0,0
2024-10-23,organic,0.0,0,0
2024-10-23,paid_search,4959.46,2487,39402
2024-10-23,paid_social,4188.34,2920,126082
2024-10-23,email,54.63,1062,9737
2024-10-23,referral,0.0,0,0
2024-10-24,organic,0.0,0,0
2024-10-24,paid_search,5592.09,2908,46358
2024-10-24,paid_social,3635.76,2851,118260
2024-10-24,email,39.5,813,7478
2024-10-24,referral,0.0,0,0
2024-10-25,organic,0.0,0,0
2024-10-25,paid_search,5369.74,2912,44380
2024-10-25,paid_social,3219.05,2418,99529
2024-10-25,email,44.52,867,8054
2024-10-25,referral,0.0,0,0
2024-10-26,organic,0.0,0,0
2024-10-26,paid_search,5281.75,2782,46620
2024-10-26,paid_social,3779.6,2674,122790
2024-10-26,email,37.92,785,7651
2024-10-26,referral,0.0,0,0
2024-10-27,organic,0.0,0,0
2024-10-27,paid_search,5658.66,2787,45384
2024-10-27,paid_social,2756.92,2011,81601
2024-10-27,email,41.25,786,7372
2024-10-27,referral,0.0,0,0
2024-10-28,organic,0.0,0,0
2024-10-28,paid_search,5666.59,2990,49699
2024-10-28,paid_social,3251.29,2483,109729
2024-10-28,email,46.43,901,9452
2024-10-28,referral,0.0,0,0
2024-10-29,organic,0.0,0,0
2024-10-29,paid_search,6191.72,3308,52174
2024-10-29,paid_social,3875.63,2745,108352
2024-10-29,email,41.45,818,7715
2024-10-29,referral,0.0,0,0
2024-10-30,organic,0.0,0,0
2024-10-30,paid_search,6860.42,3465,55285
2024-10-30,paid_social,3700.03,2946,112674
2024-10-30,email,40.22,796,6939
2024-10-30,referral,0.0,0,0
2024-10-31,organic,0.0,0,0
2024-10-31,paid_search,6618.41,3535,54566
2024-10-31,paid_social,3328.88,2531,104623
2024-10-31,email,44.36,787,7138
2024-10-31,referral,0.0,0,0
2024-11-01,organic,0.0,0,0
2024-11-01,paid_search,6273.79,3418,57744
2024-11-01,paid_social,4819.72,3316,132453
2024-11-01,email,59.14,1158,10360
2024-11-01,referral,0.0,0,0
2024-11-02,organic,0.0,0,0
2024-11-02,paid_search,5533.39,2965,46759
2024-11-02,paid_social,3227.03,2567,112516
2024-11-02,email,49.91,948,9083
2024-11-02,referral,0.0,0,0
2024-11-03,organic,0.0,0,0
2024-11-03,paid_search,5337.44,2814,45103
2024-11-03,paid_social,3809.72,2615,112555
2024-11-03,email,48.41,988,9395
2024-11-03,referral,0.0,0,0
2024-11-04,organic,0.0,0,0
2024-11-04,paid_search,7526.19,3933,68507
2024-11-04,paid_social,4157.2,2955,112199
2024-11-04,email,57.77,1114,10145
2024-11-04,referral,0.0,0,0
2024-11-05,organic,0.0,0,0
2024-11-05,paid_search,5817.92,3153,55925
2024-11-05,paid_social,4492.07,3296,147312
2024-11-05,email,53.59,1051,9298
2024-11-05,referral,0.0,0,0
2024-11-06,organic,0.0,0,0
2024-11-06,paid_search,6158.49,3218,56793
2024-11-06,paid_social,5400.3,3646,145620
2024-11-06,email,65.1,1267,11810
2024-11-06,referral,0.0,0,0
2024-11-07,organic,0.0,0,0
2024-11-07,paid_search,6089.6,3409,57045
2024-11-07,paid_social,4565.51,3068,127545
2024-11-07,email,46.32,915,7780
2024-11-07,referral,0.0,0,0
2024-11-08,organic,0.0,0,0
2024-11-08,paid_search,6687.9,3720,57046
2024-11-08,paid_social,5155.77,3803,169135
2024-11-08,email,47.68,879,7665
2024-11-08,referral,0.0,0,0
2024-11-09,organic,0.0,0,0
2024-11-09,paid_search,6369.68,3413,55849
2024-11-09,paid_social,4272.52,3132,135138
2024-11-09,email,41.18,787,7561
2024-11-09,referral,0.0,0,0
2024-11-10,organic,0.0,0,0
2024-11-10,paid_search,6059.43,3072,46665
2024-11-10,paid_social,4036.05,2879,122248
2024-11-10,email,55.79,1086,9650
2024-11-10,referral,0.0,0,0
2024-11-11,organic,0.0,0,0
2024-11-11,paid_search,5924.7,3297,54620
2024-11-11,paid_social,4608.65,3345,143695
2024-11-11,email,53.16,1037,9580
2024-11-11,referral,0.0,0,0
2024-11-12,organic,0.0,0,0
2024-11-12,paid_search,6182.7,3448,55558
2024-11-12,paid_social,4593.69,3390,131688
2024-11-12,email,61.68,1201,11228
2024-11-12,referral,0.0,0,0
2024-11-13,organic,0.0,0,0
2024-11-13,paid_search,6965.64,3959,66398
2024-11-13,paid_social,4446.12,2941,114398
2024-11-13,email,48.25,1018,8803
2024-11-13,referral,0.0,0,0
2024-11-14,organic,0.0,0,0
2024-11-14,paid_search,6445.91,3459,56570
2024-11-14,paid_social,4464.13,3408,149342
2024-11-14,email,56.25,1076,9822
2024-11-14,referral,0.0,0,0
2024-11-15,organic,0.0,0,0
2024-11-15,paid_search,6520.55,3438,55769
2024-11-15,paid_social,4482.55,3307,150949
2024-11-15,email,49.07,1051,10513
2024-11-15,referral,0.0,0,0
2024-11-16,organic,0.0,0,0
2024-11-16,paid_search,5782.96,3289,51218
2024-11-16,paid_social,3617.93,2712,106649
2024-11-16,email,44.93,956,8335
2024-11-16,referral,0.0,0,0
2024-11-17,organic,0.0,0,0
2024-11-17,paid_search,6036.37,3281,58208
2024-11-17,paid_social,3689.44,2759,113124
2024-11-17,email,49.7,957,8190
2024-11-17,referral,0.0,0,0
2024-11-18,organic,0.0,0,0
2024-11-18,paid_search,6789.45,3766,57080
2024-11-18,paid_social,4332.89,3169,125768
2024-11-18,email,56.79,1178,10314
2024-11-18,referral,0.0,0,0
2024-11-19,organic,0.0,0,0
2024-11-19,paid_search,6894.55,3852,64569
2024-11-19,paid_social,4119.6,3137,124847
2024-11-19,email,50.62,1013,8814
2024-11-19,referral,0.0,0,0
2024-11-20,organic,0.0,0,0
2024-11-20,paid_search,5507.84,2909,50272
2024-11-20,paid_social,3619.24,2815,117824
2024-11-20,email,54.99,1071,10132
2024-11-20,referral,0.0,0,0
2024-11-21,organic,0.0,0,0
2024-11-21,paid_search,5195.99,3031,49001
2024-11-21,paid_social,4726.4,3078,137954
2024-11-21,email,37.0,873,7213
2024-11-21,referral,0.0,0,0
2024-11-22,organic,0.0,0,0
2024-11-22,paid_search,7806.06,4159,74192
2024-11-22,paid_social,4686.72,3324,160720
2024-11-22,email,49.6,1010,9041
2024-11-22,referral,0.0,0,0
2024-11-23,organic,0.0,0,0
2024-11-23,paid_search,5629.23,3142,54180
2024-11-23,paid_social,3650.79,2926,121603
2024-11-23,email,47.9,941,8044
2024-11-23,referral,0.0,0,0
2024-11-24,organic,0.0,0,0
2024-11-24,paid_search,5977.38,3445,59888
2024-11-24,paid_social,3254.28,2628,113233
2024-11-24,email,43.84,912,8701
2024-11-24,referral,0.0,0,0
2024-11-25,organic,0.0,0,0
2024-11-25,paid_search,7489.4,3886,58594
2024-11-25,paid_social,4292.49,3127,123533
2024-11-25,email,44.28,924,8389
2024-11-25,referral,0.0,0,0
2024-11-26,organic,0.0,0,0
2024-11-26,paid_search,6431.25,3855,60489
2024-11-26,paid_social,4651.58,3319,128912
2024-11-26,email,50.33,1011,8929
2024-11-26,referral,0.0,0,0
2024-11-27,organic,0.0,0,0
2024-11-27,paid_search,5355.4,2958,45013
2024-11-27,paid_social,5236.78,3540,140323
2024-11-27,email,59.95,1119,10283
2024-11-27,referral,0.0,0,0
2024-11-28,organic,0.0,0,0
2024-11-28,paid_search,7634.51,4173,61414
2024-11-28,paid_social,4606.59,3160,137020
2024-11-28,email,39.05,953,8564
2024-11-28,referral,0.0,0,0
2024-11-29,organic,0.0,0,0
2024-11-29,paid_search,6619.95,3499,55482
2024-11-29,paid_social,4988.18,3630,140680
2024-11-29,email,56.66,1101,9932
2024-11-29,referral,0.0,0,0
2024-11-30,organic,0.0,0,0
2024-11-30,paid_search,6039.86,3393,51339
2024-11-30,paid_social,3404.75,2351,94248
2024-11-30,email,43.51,921,8027
2024-11-30,referral,0.0,0,0
2024-12-01,organic,0.0,0,0
2024-12-01,paid_search,7283.63,3872,60414
2024-12-01,paid_social,3715.54,2631,117251
2024-12-01,email,46.12,881,7919
2024-12-01,referral,0.0,0,0
2024-12-02,organic,0.0,0,0
2024-12-02,paid_search,7514.32,4131,66295
2024-12-02,paid_social,4720.95,3235,131794
2024-12-02,email,53.13,1032,9422
2024-12-02,referral,0.0,0,0
2024-12-03,organic,0.0,0,0
2024-12-03,paid_search,7802.76,4195,67206
2024-12-03,paid_social,4313.25,3319,140725
2024-12-03,email,45.58,885,9060
2024-12-03,referral,0.0,0,0
2024-12-04,organic,0.0,0,0
2024-12-04,paid_search,5947.16,3475,52385
2024-12-04,paid_social,4756.7,3539,136498
2024-12-04,email,55.36,1084,11080
2024-12-04,referral,0.0,0,0
2024-12-05,organic,0.0,0,0
2024-12-05,paid_search,7851.64,4170,65266
2024-12-05,paid_social,5004.62,3414,155350
2024-12-05,email,43.03,890,8228
2024-12-05,referral,0.0,0,0
2024-12-06,organic,0.0,0,0
2024-12-06,paid_search,6175.19,3331,49058
2024-12-06,paid_social,4361.7,3099,112920
2024-12-06,email,50.81,1017,9353
2024-12-06,referral,0.0,0,0
2024-12-07,organic,0.0,0,0
2024-12-07,paid_search,6631.48,3654,53757
2024-12-07,paid_social,3988.79,2760,121099
2024-12-07,email,50.21,997,10089
2024-12-07,referral,0.0,0,0
2024-12-08,organic,0.0,0,0
2024-12-08,paid_search,6062.74,3092,46182
2024-12-08,paid_social,3446.58,2380,99647
2024-12-08,email,38.08,837,7349
2024-12-08,referral,0.0,0,0
2024-12-09,organic,0.0,0,0
2024-12-09,paid_search,5813.66,3065,48939
2024-12-09,paid_social,3767.51,2525,105785
2024-12-09,email,51.5,1057,9441
2024-12-09,referral,0.0,0,0
2024-12-10,organic,0.0,0,0
2024-12-10,paid_search,8658.91,4503,78189
2024-12-10,paid_social,4587.54,3071,119198
2024-12-10,email,47.69,952,8814
2024-12-10,referral,0.0,0,0
2024-12-11,organic,0.0,0,0
2024-12-11,paid_search,5723.5,3445,54925
2024-12-11,paid_social,4166.38,3079,132601
2024-12-11,email,46.8,994,9208
2024-12-11,referral,0.0,0,0
2024-12-12,organic,0.0,0,0
2024-12-12,paid_search,5265.32,3043,53524
2024-12-12,paid_social,4682.06,3405,129014
2024-12-12,email,58.78,1149,11062
2024-12-12,referral,0.0,0,0
2024-12-13,organic,0.0,0,0
2024-12-13,paid_search,7424.88,3959,64976
2024-12-13,paid_social,4161.12,3219,135368
2024-12-13,email,53.4,1122,9854
2024-12-13,referral,0.0,0,0
2024-12-14,organic,0.0,0,0
2024-12-14,paid_search,5267.64,2766,43211
2024-12-14,paid_social,3031.31,2354,102876
2024-12-14,email,34.87,674,6618
2024-12-14,referral,0.0,0,0
2024-12-15,organic,0.0,0,0
2024-12-15,paid_search,5356.83,2971,51709
2024-12-15,paid_social,3938.64,2863,129533
2024-12-15,email,47.44,951,7838
2024-12-15,referral,0.0,0,0
2024-12-16,organic,0.0,0,0
2024-12-16,paid_search,6875.97,3824,59991
2024-12-16,paid_social,5489.36,3545,149085
2024-12-16,email,68.56,1268,11784
2024-12-16,referral,0.0,0,0
2024-12-17,organic,0.0,0,0
2024-12-17,paid_search,6004.28,3219,50030
2024-12-17,paid_social,4444.32,3107,129438
2024-12-17,email,52.16,1089,10128
2024-12-17,referral,0.0,0,0
2024-12-18,organic,0.0,0,0
2024-12-18,paid_search,8102.35,4202,64843
2024-12-18,paid_social,4100.84,2987,126320
2024-12-18,email,56.57,1158,10451
2024-12-18,referral,0.0,0,0
2024-12-19,organic,0.0,0,0
2024-12-19,paid_search,6981.41,3530,61842
2024-12-19,paid_social,4207.17,2972,119673
2024-12-19,email,44.98,962,8262
2024-12-19,referral,0.0,0,0
2024-12-20,organic,0.0,0,0
2024-12-20,paid_search,6984.35,3921,69194
2024-12-20,paid_social,3529.49,2441,91580
2024-12-20,email,64.14,1272,11135
2024-12-20,referral,0.0,0,0
2024-12-21,organic,0.0,0,0
2024-12-21,paid_search,6112.97,3483,57021
2024-12-21,paid_social,3157.99,2284,92560
2024-12-21,email,41.51,812,7325
2024-12-21,referral,0.0,0,0
2024-12-22,organic,0.0,0,0
2024-12-22,paid_search,6056.82,3338,52722
2024-12-22,paid_social,4425.21,3059,128059
2024-12-22,email,46.59,920,7918
2024-12-22,referral,0.0,0,0
2024-12-23,organic,0.0,0,0
2024-12-23,paid_search,7098.74,3766,59247
2024-12-23,paid_social,5020.48,3465,154993
2024-12-23,email,54.18,1030,9192
2024-12-23,referral,0.0,0,0
2024-12-24,organic,0.0,0,0
2024-12-24,paid_search,7122.29,3976,66853
2024-12-24,paid_social,4108.57,3204,145314
2024-12-24,email,64.34,1215,11532
2024-12-24,referral,0.0,0,0
2024-12-25,organic,0.0,0,0
2024-12-25,paid_search,5771.52,3338,49923
2024-12-25,paid_social,4936.72,3304,135074
2024-12-25,email,52.01,1014,8658
2024-12-25,referral,0.0,0,0
2024-12-26,organic,0.0,0,0
2024-12-26,paid_search,6162.19,3362,51852
2024-12-26,paid_social,4430.87,3066,120473
2024-12-26,email,57.25,1195,12086
2024-12-26,referral,0.0,0,0
2024-12-27,organic,0.0,0,0
2024-12-27,paid_search,5904.81,3306,48203
2024-12-27,paid_social,4653.03,3321,133132
2024-12-27,email,46.54,973,9127
2024-12-27,referral,0.0,0,0
2024-12-28,organic,0.0,0,0
2024-12-28,paid_search,6284.23,3354,55696
2024-12-28,paid_social,3988.39,2901,128042
2024-12-28,email,42.84,901,9047
2024-12-28,referral,0.0,0,0
2024-12-29,organic,0.0,0,0
2024-12-29,paid_search,6038.82,3418,55057
2024-12-29,paid_social,3175.66,2387,101232
2024-12-29,email,39.37,805,7292
2024-12-29,referral,0.0,0,0
2024-12-30,organic,0.0,0,0
2024-12-30,paid_search,6917.37,3690,60116
2024-12-30,paid_social,4028.61,2923,114466
2024-12-30,email,55.82,1143,10260
2024-12-30,referral,0.0,0,0
2024-12-31,organic,0.0,0,0
2024-12-31,paid_search,6588.34,3623,56347
2024-12-31,paid_social,4203.7,3153,134489
2024-12-31,email,52.4,1115,10623
2024-12-31,referral,0.0,0,0
2025-01-01,organic,0.0,0,0
2025-01-01,paid_search,4356.23,2446,38483
2025-01-01,paid_social,3244.9,2250,91699
2025-01-01,email,44.95,878,8404
2025-01-01,referral,0.0,0,0
2025-01-02,organic,0.0,0,0
2025-01-02,paid_search,4469.48,2648,43228
2025-01-02,paid_social,3704.75,2575,101862
2025-01-02,email,43.06,775,7047
2025-01-02,referral,0.0,0,0
2025-01-03,organic,0.0,0,0
2025-01-03,paid_search,4723.22,2691,42530
2025-01-03,paid_social,3728.84,2706,109540
2025-01-03,email,39.18,781,7985
2025-01-03,referral,0.0,0,0
2025-01-04,organic,0.0,0,0
2025-01-04,paid_search,3689.52,2015,33650
2025-01-04,paid_social,3119.7,2280,94864
2025-01-04,email,30.93,645,5583
2025-01-04,referral,0.0,0,0
2025-01-05,organic,0.0,0,0
2025-01-05,paid_search,4996.33,2597,47612
2025-01-05,paid_social,3033.33,2033,84097
2025-01-05,email,27.83,592,5574
2025-01-05,referral,0.0,0,0
2025-01-06,organic,0.0,0,0
2025-01-06,paid_search,4868.62,2764,43510
2025-01-06,paid_social,2987.77,2208,95096
2025-01-06,email,38.1,795,7379
2025-01-06,referral,0.0,0,0
2025-01-07,organic,0.0,0,0
2025-01-07,paid_search,4742.5,2765,46520
2025-01-07,paid_social,3348.63,2308,92685
2025-01-07,email,40.04,850,7793
2025-01-07,referral,0.0,0,0
2025-01-08,organic,0.0,0,0
2025-01-08,paid_search,4762.76,2608,41922
2025-01-08,paid_social,4074.02,2902,128036
2025-01-08,email,48.96,981,8906
2025-01-08,referral,0.0,0,0
2025-01-09,organic,0.0,0,0
2025-01-09,paid_search,6103.98,3205,49444
2025-01-09,paid_social,3041.26,2127,78646
2025-01-09,email,40.38,803,8003
2025-01-09,referral,0.0,0,0
2025-01-10,organic,0.0,0,0
2025-01-10,paid_search,5192.29,2901,47010
2025-01-10,paid_social,3779.46,2578,111115
2025-01-10,email,36.11,701,6229
2025-01-10,referral,0.0,0,0
2025-01-11,organic,0.0,0,0
2025-01-11,paid_search,3674.11,1985,31783
2025-01-11,paid_social,3444.5,2460,94154
2025-01-11,email,28.38,574,5013
2025-01-11,referral,0.0,0,0
2025-01-12,organic,0.0,0,0
2025-01-12,paid_search,3957.86,2290,38386
2025-01-12,paid_social,3567.68,2583,112870
2025-01-12,email,37.76,739,6514
2025-01-12,referral,0.0,0,0
2025-01-13,organic,0.0,0,0
2025-01-13,paid_search,5880.48,3148,47725
2025-01-13,paid_social,4243.61,2823,118877
2025-01-13,email,35.52,679,6005
2025-01-13,referral,0.0,0,0
2025-01-14,organic,0.0,0,0
2025-01-14,paid_search,4887.78,2947,49162
2025-01-14,paid_social,4159.38,2858,123868
2025-01-14,email,41.08,802,7421
2025-01-14,referral,0.0,0,0
2025-01-15,organic,0.0,0,0
2025-01-15,paid_search,4801.91,2604,39925
2025-01-15,paid_social,3020.05,2186,91935
2025-01-15,email,42.86,817,7311
2025-01-15,referral,0.0,0,0
2025-01-16,organic,0.0,0,0
2025-01-16,paid_search,5558.42,3067,50000
2025-01-16,paid_social,3620.29,2427,94780
2025-01-16,email,45.37,886,7973
2025-01-16,referral,0.0,0,0
2025-01-17,organic,0.0,0,0
2025-01-17,paid_search,5946.99,2959,42657
2025-01-17,paid_social,3064.42,2235,90238
2025-01-17,email,43.1,890,8159
2025-01-17,referral,0.0,0,0
2025-01-18,organic,0.0,0,0
2025-01-18,paid_search,5305.02,2643,44625
2025-01-18,paid_social,3127.93,2107,79697
2025-01-18,email,31.08,661,5835
2025-01-18,referral,0.0,0,0
2025-01-19,organic,0.0,0,0
2025-01-19,paid_search,4558.24,2398,37435
2025-01-19,paid_social,2877.68,2112,93017
2025-01-19,email,30.67,647,5667
2025-01-19,referral,0.0,0,0
2025-01-20,organic,0.0,0,0
2025-01-20,paid_search,5344.83,2803,41510
2025-01-20,paid_social,3224.62,2344,91054
2025-01-20,email,51.56,949,8561
2025-01-20,referral,0.0,0,0
2025-01-21,organic,0.0,0,0
2025-01-21,paid_search,5504.4,3223,51949
2025-01-21,paid_social,3256.57,2415,91859
2025-01-21,email,43.96,854,7716
2025-01-21,referral,0.0,0,0
2025-01-22,organic,0.0,0,0
2025-01-22,paid_search,5592.88,3005,45450
2025-01-22,paid_social,4069.86,2775,107957
2025-01-22,email,33.15,664,6230
2025-01-22,referral,0.0,0,0
2025-01-23,organic,0.0,0,0
2025-01-23,paid_search,5514.53,2907,48426
2025-01-23,paid_social,3226.37,2322,97574
2025-01-23,email,40.73,782,7153
2025-01-23,referral,0.0,0,0
2025-01-24,organic,0.0,0,0
2025-01-24,paid_search,5523.42,2788,45203
2025-01-24,paid_social,4375.75,2919,120423
2025-01-24,email,41.55,836,8203
2025-01-24,referral,0.0,0,0
2025-01-25,organic,0.0,0,0
2025-01-25,paid_search,4175.77,2580,39534
2025-01-25,paid_social,2675.55,1920,81222
2025-01-25,email,38.99,752,6921
2025-01-25,referral,0.0,0,0
2025-01-26,organic,0.0,0,0
2025-01-26,paid_search,4914.8,2708,44428
2025-01-26,paid_social,2673.29,2011,84375
2025-01-26,email,30.9,637,5914
2025-01-26,referral,0.0,0,0
2025-01-27,organic,0.0,0,0
2025-01-27,paid_search,5989.03,3402,54391
2025-01-27,paid_social,3174.31,2419,100267
2025-01-27,email,37.02,776,7013
2025-01-27,referral,0.0,0,0
2025-01-28,organic,0.0,0,0
2025-01-28,paid_search,5317.35,2707,45579
2025-01-28,paid_social,3430.82,2374,98323
2025-01-28,email,39.26,752,6330
2025-01-28,referral,0.0,0,0
2025-01-29,organic,0.0,0,0
2025-01-29,paid_search,5386.15,2834,42658
2025-01-29,paid_social,3348.19,2621,105777
2025-01-29,email,39.38,786,7220
2025-01-29,referral,0.0,0,0
2025-01-30,organic,0.0,0,0
2025-01-30,paid_search,5894.22,3223,45448
2025-01-30,paid_social,3950.59,2546,102043
2025-01-30,email,36.79,761,7922
2025-01-30,referral,0.0,0,0
2025-01-31,organic,0.0,0,0
2025-01-31,paid_search,4768.92,2772,46731
2025-01-31,paid_social,3533.75,2464,105897
2025-01-31,email,43.27,824,7789
2025-01-31,referral,0.0,0,0
2025-02-01,organic,0.0,0,0
2025-02-01,paid_search,4152.73,2303,39331
2025-02-01,paid_social,3220.78,2340,98228
2025-02-01,email,31.86,734,6476
2025-02-01,referral,0.0,0,0
2025-02-02,organic,0.0,0,0
2025-02-02,paid_search,4523.1,2475,38639
2025-02-02,paid_social,2885.12,2213,91977
2025-02-02,email,36.29,716,5750
2025-02-02,referral,0.0,0,0
2025-02-03,organic,0.0,0,0
2025-02-03,paid_search,6620.06,3261,50586
2025-02-03,paid_social,2919.23,2226,98674
2025-02-03,email,48.06,939,8583
2025-02-03,referral,0.0,0,0
2025-02-04,organic,0.0,0,0
2025-02-04,paid_search,5777.37,3126,52029
2025-02-04,paid_social,3313.65,2254,107737
2025-02-04,email,42.5,835,7356
2025-02-04,referral,0.0,0,0
2025-02-05,organic,0.0,0,0
2025-02-05,paid_search,5432.88,3060,50581
2025-02-05,paid_social,3164.33,2386,99180
2025-02-05,email,39.39,752,7370
2025-02-05,referral,0.0,0,0
2025-02-06,organic,0.0,0,0
2025-02-06,paid_search,5344.77,3114,48706
2025-02-06,paid_social,4007.16,2804,114171
2025-02-06,email,45.93,896,8007
2025-02-06,referral,0.0,0,0
2025-02-07,organic,0.0,0,0
2025-02-07,paid_search,5055.2,2790,44257
2025-02-07,paid_social,2632.67,2096,83309
2025-02-07,email,51.83,1020,9295
2025-02-07,referral,0.0,0,0
2025-02-08,organic,0.0,0,0
2025-02-08,paid_search,4797.13,2717,42501
2025-02-08,paid_social,3671.86,2542,107852
2025-02-08,email,37.03,728,6690
2025-02-08,referral,0.0,0,0
2025-02-09,organic,0.0,0,0
2025-02-09,paid_search,4522.05,2191,33751
2025-02-09,paid_social,3066.17,2141,84546
2025-02-09,email,39.15,768,6770
2025-02-09,referral,0.0,0,0
2025-02-10,organic,0.0,0,0
2025-02-10,paid_search,4698.47,2621,39376
2025-02-10,paid_social,2867.74,2279,101553
2025-02-10,email,50.61,1000,8676
2025-02-10,referral,0.0,0,0
2025-02-11,organic,0.0,0,0
2025-02-11,paid_search,5603.45,2963,47853
2025-02-11,paid_social,3154.92,2104,84126
2025-02-11,email,49.44,902,7823
2025-02-11,referral,0.0,0,0
2025-02-12,organic,0.0,0,0
2025-02-12,paid_search,5032.1,2611,42195
2025-02-12,paid_social,3280.22,2268,96600
2025-02-12,email,39.97,880,7712
2025-02-12,referral,0.0,0,0
2025-02-13,organic,0.0,0,0
2025-02-13,paid_search,4877.77,2447,39702
2025-02-13,paid_social,3911.0,2911,113885
2025-02-13,email,36.07,728,6762
2025-02-13,referral,0.0,0,0
2025-02-14,organic,0.0,0,0
2025-02-14,paid_search,4397.06,2314,40106
2025-02-14,paid_social,2904.61,2071,79583
2025-02-14,email,49.51,935,7973
2025-02-14,referral,0.0,0,0
2025-02-15,organic,0.0,0,0
2025-02-15,paid_search,3951.47,2285,37918
2025-02-15,paid_social,3011.93,2216,92490
2025-02-15,email,37.27,652,6399
2025-02-15,referral,0.0,0,0
2025-02-16,organic,0.0,0,0
2025-02-16,paid_search,4353.02,2214,35556
2025-02-16,paid_social,3054.39,2169,96579
2025-02-16,email,37.89,741,6718
2025-02-16,referral,0.0,0,0
2025-02-17,organic,0.0,0,0
2025-02-17,paid_search,5199.82,2794,43529
2025-02-17,paid_social,3009.46,2258,85769
2025-02-17,email,34.02,710,7076
2025-02-17,referral,0.0,0,0
2025-02-18,organic,0.0,0,0
2025-02-18,paid_search,5039.69,2625,39101
2025-02-18,paid_social,3564.24,2364,90757
2025-02-18,email,41.24,816,7859
2025-02-18,referral,0.0,0,0
2025-02-19,organic,0.0,0,0
2025-02-19,paid_search,6287.73,3328,50920
2025-02-19,paid_social,3476.36,2656,112811
2025-02-19,email,42.47,831,7501
2025-02-19,referral,0.0,0,0
2025-02-20,organic,0.0,0,0
2025-02-20,paid_search,5144.12,2746,45815
2025-02-20,paid_social,3263.34,2281,98250
2025-02-20,email,38.47,747,6256
2025-02-20,referral,0.0,0,0
2025-02-21,organic,0.0,0,0
2025-02-21,paid_search,5831.37,3248,54521
2025-02-21,paid_social,4151.86,2845,114876
2025-02-21,email,44.58,864,7727
2025-02-21,referral,0.0,0,0
2025-02-22,organic,0.0,0,0
2025-02-22,paid_search,4042.59,2237,36542
