month,plan,segment,region,starting_mrr,new_mrr,expansion_mrr,contraction_mrr,churned_mrr,ending_mrr,new_accounts,churned_accounts,active_accounts
2025-06-01,enterprise,smb,latam,123.96,4.17,1.34,0.48,7.61,121.39,0,0,1
2025-06-01,enterprise,mid_market,us,11664.68,464.57,374.29,127.74,249.18,12126.62,1,0,14
2025-06-01,enterprise,mid_market,eu,7248.49,274.1,208.85,77.8,165.01,7488.64,0,0,9
2025-06-01,enterprise,mid_market,apac,3978.93,131.25,126.69,37.12,94.89,4104.86,0,0,5
2025-06-01,enterprise,mid_market,latam,2327.44,89.02,37.46,14.94,63.01,2375.97,0,0,3
2025-06-01,enterprise,enterprise,us,57411.22,1824.7,3106.48,895.56,626.18,60820.67,0,0,8
2025-06-01,enterprise,enterprise,eu,33598.52,1105.94,1709.46,544.95,373.31,35495.65,0,0,5
2025-06-01,enterprise,enterprise,apac,18887.89,729.95,777.9,285.9,198.72,19911.14,0,0,3
2025-06-01,enterprise,enterprise,latam,10601.98,402.07,329.6,115.06,119.98,11098.61,0,0,2
2025-07-01,starter,smb,us,15789.14,523.42,285.11,93.97,957.62,15546.07,6,11,173
2025-07-01,starter,smb,eu,9979.87,304.91,145.3,54.28,543.43,9832.38,3,6,109
2025-07-01,starter,smb,apac,5823.71,234.27,97.99,29.68,366.74,5759.55,3,4,64
2025-07-01,starter,smb,latam,3394.39,114.25,32.14,13.13,200.23,3327.43,1,2,37
2025-07-01,starter,mid_market,us,4047.92,153.74,134.59,45.39,96.98,4193.88,0,0,5
2025-07-01,starter,mid_market,eu,2465.24,90.76,71.39,26.23,64.27,2536.89,0,0,3
2025-07-01,starter,mid_market,apac,1374.46,55.05,40.79,15.28,36.22,1418.8,0,0,2
2025-07-01,starter,mid_market,latam,780.3,30.92,12.95,5.23,21.45,797.49,0,0,1
2025-07-01,starter,enterprise,us,1084.78,34.32,61.11,17.09,11.4,1151.72,0,0,1
2025-07-01,starter,enterprise,eu,636.7,23.03,29.51,10.63,6.72,671.89,0,0,1
2025-07-01,starter,enterprise,apac,360.22,11.93,14.66,5.53,3.78,377.5,0,0,1
2025-07-01,starter,enterprise,latam,199.15,7.1,5.34,2.28,2.09,207.22,0,0,1
2025-07-01,pro,smb,us,11207.13,446.42,228.44,73.96,697.43,11110.6,5,8,123
2025-07-01,pro,smb,eu,6897.66,250.44,133.58,39.34,419.91,6822.42,3,5,76
2025-07-01,pro,smb,apac,3916.64,136.45,56.82,23.15,223.42,3863.33,2,2,43
2025-07-01,pro,smb,latam,2206.19,66.84,19.49,6.77,124.17,2161.58,1,1,24
2025-07-01,pro,mid_market,us,23805.64,949.45,768.8,271.11,629.71,24623.07,1,1,29
2025-07-01,pro,mid_market,eu,13703.22,418.42,436.69,171.74,285.62,14100.97,0,0,17
2025-07-01,pro,mid_market,apac,7890.02,273.81,234.54,79.86,214.21,8104.29,0,0,10
2025-07-01,pro,mid_market,latam,4462.95,161.06,87.87,24.45,110.45,4576.98,0,0,5
2025-07-01,pro,enterprise,us,4422.58,140.74,208.91,89.19,52.95,4630.09,0,0,1
2025-07-01,pro,enterprise,eu,2693.32,107.63,119.27,44.09,27.29,2848.83,0,0,1
2025-07-01,pro,enterprise,apac,1489.26,50.76,65.74,23.34,13.97,1568.45,0,0,1
2025-07-01,pro,enterprise,latam,837.15,32.67,22.91,9.56,9.49,873.69,0,0,1
2025-07-01,business,smb,us,3641.19,129.57,58.86,24.98,222.25,3582.39,1,2,40
2025-07-01,business,smb,eu,2216.09,83.28,38.77,13.3,135.24,2189.6,1,2,24
2025-07-01,business,smb,apac,1298.05,42.76,21.58,6.37,68.26,1287.75,0,1,14
2025-07-01,business,smb,latam,717.77,22.85,7.96,2.14,45.03,701.4,0,1,8
2025-07-01,business,mid_market,us,28144.68,1035.46,824.58,355.6,757.59,28891.53,1,1,34
2025-07-01,business,mid_market,eu,16957.63,584.28,546.82,174.14,428.48,17486.12,1,1,21
2025-07-01,business,mid_market,apac,9272.45,295.5,270.14,110.33,226.76,9501.0,0,0,11
2025-07-01,business,mid_market,latam,5337.31,180.43,108.12,33.42,120.0,5472.43,0,0,6
2025-07-01,business,enterprise,us,20521.66,787.76,975.66,328.1,214.93,21742.05,0,0,3
2025-07-01,business,enterprise,eu,11889.66,376.93,668.86,229.12,139.27,12567.07,0,0,2
2025-07-01,business,enterprise,apac,6706.08,259.75,346.74,111.21,76.25,7125.12,0,0,1
2025-07-01,business,enterprise,latam,3594.82,123.97,92.37,38.07,38.3,3734.79,0,0,1
2025-07-01,enterprise,smb,us,631.3,23.97,12.43,3.7,33.3,630.69,0,0,7
2025-07-01,enterprise,smb,eu,381.74,14.13,5.56,2.57,23.49,375.38,0,0,4
2025-07-01,enterprise,smb,apac,210.32,7.81,3.19,1.33,12.27,207.72,0,0,2
2025-07-01,enterprise,smb,latam,121.39,3.76,1.33,0.38,7.18,118.92,0,0,1
2025-07-01,enterprise,mid_market,us,12126.62,424.14,399.88,123.08,325.94,12501.63,0,0,15
2025-07-01,enterprise,mid_market,eu,7488.64,255.25,215.24,91.05,172.76,7695.32,0,0,9
2025-07-01,enterprise,mid_market,apac,4104.86,132.56,125.91,37.05,87.71,4238.56,0,0,5
2025-07-01,enterprise,mid_market,latam,2375.97,90.84,44.22,13.54,57.31,2440.17,0,0,3
2025-07-01,enterprise,enterprise,us,60820.67,2456.59,3203.64,969.86,645.59,64865.44,0,0,9
2025-07-01,enterprise,enterprise,eu,35495.65,1368.18,1709.89,644.77,364.47,37564.48,0,0,5
2025-07-01,enterprise,enterprise,apac,19911.14,771.66,815.35,329.52,193.21,20975.41,0,0,3
2025-07-01,enterprise,enterprise,latam,11098.61,370.72,334.41,102.96,103.99,11596.78,0,0,2
2025-08-01,starter,smb,us,15546.07,618.03,318.32,96.57,987.06,15398.79,7,11,171
2025-08-01,starter,smb,eu,9832.38,343.94,188.45,59.1,623.52,9682.14,4,7,108
2025-08-01,starter,smb,apac,5759.55,221.36,101.85,30.2,338.46,5714.11,2,4,63
2025-08-01,starter,smb,latam,3327.43,115.44,37.62,9.85,193.92,3276.72,1,2,36
2025-08-01,starter,mid_market,us,4193.88,155.66,153.45,47.98,99.82,4355.19,0,0,5
2025-08-01,starter,mid_market,eu,2536.89,96.27,83.65,24.99,65.12,2626.69,0,0,3
2025-08-01,starter,mid_market,apac,1418.8,43.89,47.22,13.63,29.76,1466.52,0,0,2
2025-08-01,starter,mid_market,latam,797.49,25.07,14.9,5.02,18.27,814.18,0,0,1
2025-08-01,starter,enterprise,us,1151.72,40.84,52.07,19.4,12.98,1212.25,0,0,1
2025-08-01,starter,enterprise,eu,671.89,24.58,37.0,13.2,7.29,712.98,0,0,1
2025-08-01,starter,enterprise,apac,377.5,14.86,16.07,6.67,4.64,397.13,0,0,1
2025-08-01,starter,enterprise,latam,207.22,6.75,5.92,1.78,2.31,215.8,0,0,1
2025-08-01,pro,smb,us,11110.6,435.08,220.84,65.72,677.14,11023.67,5,8,122
2025-08-01,pro,smb,eu,6822.42,266.84,112.51,44.17,387.83,6769.77,3,4,75
2025-08-01,pro,smb,apac,3863.33,141.24,64.69,23.6,226.18,3819.47,2,3,42
2025-08-01,pro,smb,latam,2161.58,79.28,20.2,7.6,108.45,2145.01,1,1,24
2025-08-01,pro,mid_market,us,24623.07,962.84,752.79,314.26,610.36,25414.08,1,1,30
2025-08-01,pro,mid_market,eu,14100.97,567.93,436.36,172.03,317.13,14616.1,1,0,17
2025-08-01,pro,mid_market,apac,8104.29,286.17,209.49,89.27,219.18,8291.52,0,0,10
2025-08-01,pro,mid_market,latam,4576.98,142.42,91.97,30.51,97.83,4683.03,0,0,6
2025-08-01,pro,enterprise,us,4630.09,163.05,270.73,90.73,52.31,4920.83,0,0,1
2025-08-01,pro,enterprise,eu,2848.83,115.56,127.09,45.65,29.79,3016.04,0,0,1
2025-08-01,pro,enterprise,apac,1568.45,47.88,65.12,25.15,16.69,1639.6,0,0,1
2025-08-01,pro,enterprise,latam,873.69,35.17,26.94,7.94,8.77,919.09,0,0,1
2025-08-01,business,smb,us,3582.39,108.28,65.54,20.84,209.53,3525.84,1,2,39
2025-08-01,business,smb,eu,2189.6,77.93,39.13,15.01,130.73,2160.93,1,1,24
2025-08-01,business,smb,apac,1287.75,51.83,20.52,7.43,81.9,1270.77,1,1,14
2025-08-01,business,smb,latam,701.4,24.0,5.95,2.34,35.98,693.03,0,0,8
2025-08-01,business,mid_market,us,28891.53,1074.86,1074.08,334.23,620.72,30085.53,1,1,35
2025-08-01,business,mid_market,eu,17486.12,582.79,590.09,183.72,426.93,18048.35,1,1,21
2025-08-01,business,mid_market,apac,9501.0,328.56,269.08,105.33,248.72,9744.59,0,0,11
2025-08-01,business,mid_market,latam,5472.43,213.0,101.82,31.05,116.06,5640.13,0,0,7
2025-08-01,business,enterprise,us,21742.05,669.43,1178.06,411.36,268.15,22910.02,0,0,3
2025-08-01,business,enterprise,eu,12567.07,478.74,614.01,186.7,120.78,13352.35,0,0,2
2025-08-01,business,enterprise,apac,7125.12,218.78,359.01,133.86,75.39,7493.66,0,0,1
2025-08-01,business,enterprise,latam,3734.79,121.77,121.69,39.84,42.66,3895.74,0,0,1
2025-08-01,enterprise,smb,us,630.69,19.68,10.21,3.73,36.66,620.19,0,0,7
2025-08-01,enterprise,smb,eu,375.38,12.12,5.99,2.18,21.42,369.89,0,0,4
2025-08-01,enterprise,smb,apac,207.72,6.36,2.92,1.16,12.88,202.95,0,0,2
2025-08-01,enterprise,smb,latam,118.92,3.84,1.23,0.44,7.58,115.97,0,0,1
2025-08-01,enterprise,mid_market,us,12501.63,485.17,446.7,124.01,335.38,12974.1,1,0,15
2025-08-01,enterprise,mid_market,eu,7695.32,244.29,259.71,73.28,174.03,7952.02,0,0,9
2025-08-01,enterprise,mid_market,apac,4238.56,130.02,137.26,42.89,107.43,4355.52,0,0,5
2025-08-01,enterprise,mid_market,latam,2440.17,86.1,49.53,16.58,54.2,2505.01,0,0,3
2025-08-01,enterprise,enterprise,us,64865.44,2019.94,3211.95,1211.7,678.12,68207.51,0,0,9
2025-08-01,enterprise,enterprise,eu,37564.48,1182.89,1976.69,664.27,359.26,39700.52,0,0,6
2025-08-01,enterprise,enterprise,apac,20975.41,766.46,917.09,334.07,207.62,22117.27,0,0,3
2025-08-01,enterprise,enterprise,latam,11596.78,459.55,358.35,131.51,137.11,12146.06,0,0,2
2025-09-01,starter,smb,us,15398.79,507.79,236.09,85.79,897.75,15159.13,6,10,168
2025-09-01,starter,smb,eu,9682.14,364.39,152.53,60.01,516.48,9622.57,4,6,107
2025-09-01,starter,smb,apac,5714.11,213.83,94.53,34.16,322.51,5665.79,2,4,63
2025-09-01,starter,smb,latam,3276.72,105.67,30.79,12.58,212.24,3188.35,1,2,35
2025-09-01,starter,mid_market,us,4355.19,145.98,140.47,51.33,107.31,4482.99,0,0,5
2025-09-01,starter,mid_market,eu,2626.69,82.48,79.14,24.63,66.0,2697.67,0,0,3
2025-09-01,starter,mid_market,apac,1466.52,53.18,41.95,15.48,37.23,1508.95,0,0,2
2025-09-01,starter,mid_market,latam,814.18,26.57,15.38,5.83,22.26,828.03,0,0,1
2025-09-01,starter,enterprise,us,1212.25,42.08,62.81,20.99,13.92,1282.22,0,0,1
2025-09-01,starter,enterprise,eu,712.98,22.76,36.02,13.96,8.37,749.43,0,0,1
2025-09-01,starter,enterprise,apac,397.13,15.74,16.82,7.05,4.55,418.09,0,0,1
2025-09-01,starter,enterprise,latam,215.8,7.55,5.51,2.36,2.05,224.46,0,0,1
2025-09-01,pro,smb,us,11023.67,413.6,176.5,77.18,603.31,10933.28,5,7,121
2025-09-01,pro,smb,eu,6769.77,254.62,109.87,35.67,408.69,6689.9,3,5,74
2025-09-01,pro,smb,apac,3819.47,117.88,54.91,19.68,230.47,3742.11,1,3,42
2025-09-01,pro,smb,latam,2145.01,85.46,22.97,6.53,112.53,2134.37,1,1,24
2025-09-01,pro,mid_market,us,25414.08,826.29,714.08,294.07,604.66,26055.71,1,1,31
2025-09-01,pro,mid_market,eu,14616.1,513.18,446.11,178.16,312.39,15084.83,1,0,18
2025-09-01,pro,mid_market,apac,8291.52,288.96,283.19,98.09,169.69,8595.88,0,0,10
2025-09-01,pro,mid_market,latam,4683.03,154.36,88.97,29.84,112.52,4783.99,0,0,6
2025-09-01,pro,enterprise,us,4920.83,153.54,275.19,89.6,48.03,5211.95,0,0,1
2025-09-01,pro,enterprise,eu,3016.04,121.82,155.13,52.79,34.69,3205.51,0,0,1
2025-09-01,pro,enterprise,apac,1639.6,49.4,81.76,23.33,20.15,1727.28,0,0,1
2025-09-01,pro,enterprise,latam,919.09,36.72,25.22,8.84,10.33,961.85,0,0,1
2025-09-01,business,smb,us,3525.84,130.33,54.26,24.86,225.97,3459.61,1,3,38
2025-09-01,business,smb,eu,2160.93,80.01,40.29,14.71,127.0,2139.52,1,1,24
2025-09-01,business,smb,apac,1270.77,46.51,22.83,6.9,76.21,1257.0,1,1,14
2025-09-01,business,smb,latam,693.03,25.15,7.72,2.06,41.87,681.97,0,0,8
2025-09-01,business,mid_market,us,30085.53,1207.28,872.42,309.15,825.21,31030.86,1,1,37
2025-09-01,business,mid_market,eu,18048.35,648.03,490.11,177.12,465.78,18543.58,1,1,22
2025-09-01,business,mid_market,apac,9744.59,312.18,302.71,87.81,253.42,10018.25,0,0,12
2025-09-01,business,mid_market,latam,5640.13,225.89,111.04,37.33,121.3,5818.44,0,0,7
2025-09-01,business,enterprise,us,22910.02,733.07,1240.86,441.99,241.4,24200.56,0,0,3
2025-09-01,business,enterprise,eu,13352.35,475.78,693.5,254.12,130.6,14136.91,0,0,2
2025-09-01,business,enterprise,apac,7493.66,290.16,366.09,119.5,72.09,7958.32,0,0,1
2025-09-01,business,enterprise,latam,3895.74,149.49,123.03,39.5,43.14,4085.62,0,0,1
2025-09-01,enterprise,smb,us,620.19,22.37,12.61,4.21,35.32,615.64,0,0,7
2025-09-01,enterprise,smb,eu,369.89,11.76,5.81,2.21,23.65,361.6,0,0,4
2025-09-01,enterprise,smb,apac,202.95,7.54,3.58,1.02,10.73,202.32,0,0,2
2025-09-01,enterprise,smb,latam,115.97,4.34,1.24,0.42,7.49,113.65,0,0,1
2025-09-01,enterprise,mid_market,us,12974.1,525.18,418.57,167.58,282.54,13467.73,1,0,16
2025-09-01,enterprise,mid_market,eu,7952.02,269.43,227.51,81.62,167.72,8199.62,0,0,10
2025-09-01,enterprise,mid_market,apac,4355.52,157.21,128.74,49.17,94.44,4497.87,0,0,5
2025-09-01,enterprise,mid_market,latam,2505.01,81.03,47.55,16.75,68.63,2548.21,0,0,3
2025-09-01,enterprise,enterprise,us,68207.51,2315.7,3174.15,1117.73,862.56,71717.08,0,0,10
2025-09-01,enterprise,enterprise,eu,39700.52,1313.01,2169.38,776.07,441.61,41965.23,0,0,6
2025-09-01,enterprise,enterprise,apac,22117.27,855.24,1184.64,403.96,237.24,23515.96,0,0,3
2025-09-01,enterprise,enterprise,latam,12146.06,466.23,317.05,110.9,148.19,12670.25,0,0,2
2025-10-01,starter,smb,us,15159.13,526.54,304.89,107.59,828.23,15054.74,6,9,167
2025-10-01,starter,smb,eu,9622.57,365.08,141.76,49.4,526.78,9553.24,4,6,106
2025-10-01,starter,smb,apac,5665.79,205.51,82.16,33.17,347.53,5572.76,2,4,62
2025-10-01,starter,smb,latam,3188.35,117.78,33.77,12.69,165.12,3162.08,1,2,35
2025-10-01,starter,mid_market,us,4482.99,149.92,168.65,54.92,103.64,4643.01,0,0,5
2025-10-01,starter,mid_market,eu,2697.67,96.4,77.3,29.64,61.97,2779.75,0,0,3
2025-10-01,starter,mid_market,apac,1508.95,52.81,41.6,13.56,34.66,1555.14,0,0,2
2025-10-01,starter,mid_market,latam,828.03,31.21,13.69,5.0,21.84,846.09,0,0,1
2025-10-01,starter,enterprise,us,1282.22,42.12,70.3,23.41,12.68,1358.54,0,0,1
2025-10-01,starter,enterprise,eu,749.43,24.56,36.02,12.53,8.51,788.97,0,0,1
2025-10-01,starter,enterprise,apac,418.09,14.83,19.95,6.65,5.06,441.16,0,0,1
2025-10-01,starter,enterprise,latam,224.46,6.97,6.84,1.95,2.56,233.75,0,0,1
2025-10-01,pro,smb,us,10933.28,425.61,183.02,72.92,632.2,10836.78,5,7,120
2025-10-01,pro,smb,eu,6689.9,231.49,101.95,43.87,391.96,6587.51,3,4,73
2025-10-01,pro,smb,apac,3742.11,135.83,63.77,21.87,248.96,3670.89,2,3,41
2025-10-01,pro,smb,latam,2134.37,67.44,23.77,6.55,116.05,2102.98,1,1,23
2025-10-01,pro,mid_market,us,26055.71,802.8,889.91,342.04,593.9,26812.49,1,1,32
2025-10-01,pro,mid_market,eu,15084.83,570.89,531.88,174.72,392.68,15620.2,1,0,18
2025-10-01,pro,mid_market,apac,8595.88,290.06,224.03,77.34,219.15,8813.5,0,0,10
2025-10-01,pro,mid_market,latam,4783.99,144.51,82.25,28.89,103.53,4878.33,0,0,6
2025-10-01,pro,enterprise,us,5211.95,177.89,241.98,107.47,56.6,5467.74,0,0,1
2025-10-01,pro,enterprise,eu,3205.51,102.29,145.49,48.38,39.4,3365.51,0,0,1
2025-10-01,pro,enterprise,apac,1727.28,64.81,74.7,28.77,20.5,1817.52,0,0,1
2025-10-01,pro,enterprise,latam,961.85,38.67,27.36,8.26,9.49,1010.13,0,0,1
2025-10-01,business,smb,us,3459.61,131.48,62.36,24.34,198.25,3430.86,1,2,38
2025-10-01,business,smb,eu,2139.52,75.48,32.97,13.01,140.43,2094.53,1,2,23
2025-10-01,business,smb,apac,1257.0,41.73,23.15,6.2,80.91,1234.77,0,1,14
2025-10-01,business,smb,latam,681.97,25.06,6.73,2.24,43.69,667.83,0,0,7
2025-10-01,business,mid_market,us,31030.86,1075.73,1134.37,319.9,789.86,32131.2,1,1,38
2025-10-01,business,mid_market,eu,18543.58,681.8,527.62,195.99,384.48,19172.54,1,0,23
2025-10-01,business,mid_market,apac,10018.25,328.97,334.99,91.86,239.94,10350.41,0,0,12
2025-10-01,business,mid_market,latam,5818.44,183.51,95.44,42.41,159.79,5895.19,0,0,7
2025-10-01,business,enterprise,us,24200.56,870.03,1217.36,434.2,261.01,25592.74,0,0,4
2025-10-01,business,enterprise,eu,14136.91,482.6,732.61,223.96,174.24,14953.91,0,0,2
2025-10-01,business,enterprise,apac,7958.32,267.06,414.71,139.31,95.81,8404.98,0,0,1
2025-10-01,business,enterprise,latam,4085.62,138.63,112.71,43.25,44.68,4249.03,0,0,1
2025-10-01,enterprise,smb,us,615.64,22.34,10.41,3.35,31.73,613.31,0,0,7
2025-10-01,enterprise,smb,eu,361.6,13.03,5.65,2.27,21.64,356.38,0,0,4
2025-10-01,enterprise,smb,apac,202.32,7.35,3.04,1.22,12.99,198.51,0,0,2
2025-10-01,enterprise,smb,latam,113.65,3.78,1.09,0.36,6.89,111.26,0,0,1
2025-10-01,enterprise,mid_market,us,13467.73,538.53,470.05,155.99,351.43,13968.89,1,0,16
2025-10-01,enterprise,mid_market,eu,8199.62,319.47,237.92,81.51,209.72,8465.79,0,0,10
2025-10-01,enterprise,mid_market,apac,4497.87,164.21,152.05,48.55,121.64,4643.93,0,0,5
2025-10-01,enterprise,mid_market,latam,2548.21,83.39,44.96,14.92,68.05,2593.59,0,0,3
2025-10-01,enterprise,enterprise,us,71717.08,2698.65,4008.65,1421.63,728.0,76274.76,0,0,11
2025-10-01,enterprise,enterprise,eu,41965.23,1304.8,2233.76,803.36,502.47,44197.96,0,0,6
2025-10-01,enterprise,enterprise,apac,23515.96,790.58,1219.14,369.44,234.58,24921.66,0,0,3
2025-10-01,enterprise,enterprise,latam,12670.25,501.23,313.36,129.29,142.73,13212.81,0,0,2
2025-11-01,starter,smb,us,15054.74,566.69,267.55,105.44,797.81,14985.73,6,9,167
2025-11-01,starter,smb,eu,9553.24,308.72,152.82,53.28,622.21,9339.29,3,7,104
2025-11-01,starter,smb,apac,5572.76,212.56,82.81,31.64,315.91,5520.58,2,4,61
2025-11-01,starter,smb,latam,3162.08,109.29,27.29,11.51,203.79,3083.37,1,2,34
2025-11-01,starter,mid_market,us,4643.01,182.54,160.04,58.19,118.06,4809.35,0,0,6
2025-11-01,starter,mid_market,eu,2779.75,91.98,78.83,30.25,62.72,2857.58,0,0,3
2025-11-01,starter,mid_market,apac,1555.14,49.03,49.02,13.77,35.19,1604.23,0,0,2
2025-11-01,starter,mid_market,latam,846.09,28.03,15.55,5.18,21.7,862.79,0,0,1
2025-11-01,starter,enterprise,us,1358.54,55.22,74.0,25.41,16.95,1445.41,0,0,1
2025-11-01,starter,enterprise,eu,788.97,26.0,37.93,11.97,7.55,833.38,0,0,1
2025-11-01,starter,enterprise,apac,441.16,16.71,17.56,7.59,4.96,462.88,0,0,1
2025-11-01,starter,enterprise,latam,233.75,7.61,7.18,2.17,2.89,243.48,0,0,1
2025-11-01,pro,smb,us,10836.78,350.04,186.12,65.71,553.05,10754.17,4,6,119
2025-11-01,pro,smb,eu,6587.51,223.22,115.79,39.1,346.76,6540.65,2,4,73
2025-11-01,pro,smb,apac,3670.89,117.81,64.0,23.28,207.41,3622.01,1,2,40
2025-11-01,pro,smb,latam,2102.98,74.3,22.89,6.94,112.73,2080.51,1,1,23
2025-11-01,pro,mid_market,us,26812.49,1004.53,807.65,283.04,615.02,27726.6,1,1,33
2025-11-01,pro,mid_market,eu,15620.2,602.3,443.33,181.88,377.05,16106.89,1,0,19
2025-11-01,pro,mid_market,apac,8813.5,324.6,286.0,97.82,197.04,9129.24,0,0,11
2025-11-01,pro,mid_market,latam,4878.33,186.41,80.01,30.0,99.83,5014.91,0,0,6
2025-11-01,pro,enterprise,us,5467.74,204.03,248.85,92.12,59.07,5769.43,0,0,1
2025-11-01,pro,enterprise,eu,3365.51,109.95,171.61,66.68,35.22,3545.18,0,0,1
2025-11-01,pro,enterprise,apac,1817.52,65.69,94.3,26.75,22.49,1928.27,0,0,1
2025-11-01,pro,enterprise,latam,1010.13,31.86,33.17,9.73,10.23,1055.21,0,0,1
2025-11-01,business,smb,us,3430.86,108.85,59.82,22.64,216.13,3360.75,1,2,37
2025-11-01,business,smb,eu,2094.53,80.35,33.53,10.87,107.54,2090.0,1,1,23
2025-11-01,business,smb,apac,1234.77,39.72,20.08,8.03,81.83,1204.72,0,1,13
2025-11-01,business,smb,latam,667.83,25.28,6.94,2.05,34.02,663.98,0,0,7
2025-11-01,business,mid_market,us,32131.2,1122.18,1133.16,384.8,674.74,33327.0,1,1,39
2025-11-01,business,mid_market,eu,19172.54,606.79,517.89,209.16,412.36,19675.71,1,0,23
2025-11-01,business,mid_market,apac,10350.41,360.79,307.98,123.7,245.07,10650.42,0,0,13
2025-11-01,business,mid_market,latam,5895.19,217.39,95.45,34.22,139.36,6034.44,0,0,7
2025-11-01,business,enterprise,us,25592.74,874.89,1209.94,434.4,270.74,26972.42,0,0,4
2025-11-01,business,enterprise,eu,14953.91,552.6,845.39,253.66,148.68,15949.57,0,0,2
2025-11-01,business,enterprise,apac,8404.98,273.15,362.73,145.44,79.39,8816.03,0,0,1
2025-11-01,business,enterprise,latam,4249.03,169.7,112.4,39.65,51.73,4439.76,0,0,1
2025-11-01,enterprise,smb,us,613.31,21.57,11.55,3.29,37.84,605.3,0,0,7
2025-11-01,enterprise,smb,eu,356.38,13.54,6.89,2.44,19.32,355.05,0,0,4
2025-11-01,enterprise,smb,apac,198.51,7.17,3.13,1.04,10.96,196.8,0,0,2
2025-11-01,enterprise,smb,latam,111.26,4.26,1.19,0.35,6.6,109.76,0,0,1
2025-11-01,enterprise,mid_market,us,13968.89,512.37,444.55,183.75,289.43,14452.64,1,0,17
2025-11-01,enterprise,mid_market,eu,8465.79,305.44,244.25,105.67,183.46,8726.34,0,0,10
2025-11-01,enterprise,mid_market,apac,4643.93,176.95,148.28,51.86,115.36,4801.94,0,0,6
2025-11-01,enterprise,mid_market,latam,2593.59,105.48,45.19,18.5,67.57,2658.18,0,0,3
2025-11-01,enterprise,enterprise,us,76274.76,3070.92,4192.85,1192.1,831.44,81514.98,0,0,11
2025-11-01,enterprise,enterprise,eu,44197.96,1720.31,2109.95,872.2,533.65,46622.37,0,0,6
2025-11-01,enterprise,enterprise,apac,24921.66,810.65,1086.87,393.53,313.15,26112.49,0,0,4
2025-11-01,enterprise,enterprise,latam,13212.81,461.51,420.63,127.18,156.33,13811.45,0,0,2
2025-12-01,starter,smb,us,14985.73,515.19,268.92,106.5,911.0,14752.35,6,10,164
2025-12-01,starter,smb,eu,9339.29,363.24,163.35,50.36,507.72,9307.8,4,6,103
2025-12-01,starter,smb,apac,5520.58,220.51,84.92,30.48,336.41,5459.13,2,4,61
2025-12-01,starter,smb,latam,3083.37,101.3,27.04,11.25,162.45,3038.01,1,2,34
2025-12-01,starter,mid_market,us,4809.35,170.7,170.22,57.84,101.67,4990.77,0,0,6
2025-12-01,starter,mid_market,eu,2857.58,109.97,84.8,35.09,74.4,2942.86,0,0,3
2025-12-01,starter,mid_market,apac,1604.23,56.46,44.25,15.84,40.51,1648.58,0,0,2
2025-12-01,starter,mid_market,latam,862.79,26.39,14.18,5.37,18.24,879.75,0,0,1
2025-12-01,starter,enterprise,us,1445.41,49.76,75.56,26.83,16.66,1527.24,0,0,1
2025-12-01,starter,enterprise,eu,833.38,30.45,44.45,14.46,8.75,885.07,0,0,1
2025-12-01,starter,enterprise,apac,462.88,17.65,24.8,6.76,4.86,493.7,0,0,1
2025-12-01,starter,enterprise,latam,243.48,8.99,6.77,2.33,3.02,253.88,0,0,1
2025-12-01,pro,smb,us,10754.17,432.22,188.21,74.5,584.21,10715.89,5,6,119
2025-12-01,pro,smb,eu,6540.65,226.75,107.09,34.85,355.09,6484.55,3,4,72
2025-12-01,pro,smb,apac,3622.01,125.33,50.03,22.14,234.9,3540.32,1,3,39
2025-12-01,pro,smb,latam,2080.51,79.47,22.86,7.26,116.13,2059.45,1,1,23
2025-12-01,pro,mid_market,us,27726.6,952.2,818.96,284.12,700.54,28513.1,1,1,34
2025-12-01,pro,mid_market,eu,16106.89,656.88,495.47,186.17,442.46,16630.6,1,1,20
2025-12-01,pro,mid_market,apac,9129.24,333.57,309.22,92.87,238.27,9440.9,0,0,11
2025-12-01,pro,mid_market,latam,5014.91,170.87,86.66,32.03,138.2,5102.22,0,0,6
2025-12-01,pro,enterprise,us,5769.43,194.6,269.27,89.82,57.78,6085.7,0,0,1
2025-12-01,pro,enterprise,eu,3545.18,134.96,175.08,59.12,35.15,3760.96,0,0,1
2025-12-01,pro,enterprise,apac,1928.27,78.49,86.46,36.06,22.62,2034.54,0,0,1
2025-12-01,pro,enterprise,latam,1055.21,39.97,30.68,10.13,13.15,1102.58,0,0,1
2025-12-01,business,smb,us,3360.75,105.7,56.22,20.81,200.1,3301.76,1,2,37
2025-12-01,business,smb,eu,2090.0,79.81,30.82,13.7,115.27,2071.67,1,1,23
2025-12-01,business,smb,apac,1204.72,47.82,22.44,6.59,71.16,1197.23,1,1,13
2025-12-01,business,smb,latam,663.98,21.24,5.63,2.2,37.51,651.13,0,0,7
2025-12-01,business,mid_market,us,33327.0,1168.89,1250.46,354.33,684.64,34707.39,1,1,41
2025-12-01,business,mid_market,eu,19675.71,659.04,657.58,220.09,534.58,20237.66,1,1,24
2025-12-01,business,mid_market,apac,10650.42,380.53,333.57,124.25,263.07,10977.2,0,0,13
2025-12-01,business,mid_market,latam,6034.44,246.07,99.6,43.03,130.47,6206.62,0,0,7
2025-12-01,business,enterprise,us,26972.42,847.99,1271.61,439.95,253.55,28398.51,0,0,4
2025-12-01,business,enterprise,eu,15949.57,609.25,676.05,243.64,184.14,16807.09,0,0,2
