return_id,order_id,line_item_id,return_date,reason,quantity,refund_amount,status
36409,124228,310456,2024-10-24,wrong_item,2,24.02,rejected
36410,116190,290491,2025-06-13,wrong_item,2,65.64,rejected
36411,196820,491543,2025-01-03,not_as_described,1,120.14,refunded
36412,77087,192662,2024-02-25,wrong_item,3,173.98,refunded
36413,2286,5736,2025-04-22,changed_mind,3,64.37,rejected
36414,171364,427908,2024-06-27,defective,1,121.2,rejected
36415,187627,468586,2025-04-02,wrong_item,3,122.95,refunded
36416,161987,404540,2024-02-23,changed_mind,2,7.66,approved
36417,13223,32964,2025-09-15,defective,2,27.75,approved
36418,71692,179206,2025-12-06,changed_mind,1,6.55,refunded
36419,25885,64692,2024-09-26,defective,2,174.86,refunded
36420,23353,58418,2024-10-08,defective,1,45.14,pending
36421,4996,12534,2025-04-01,wrong_item,3,34.82,approved
36422,193587,483414,2026-01-17,damaged,1,18.13,rejected
36423,57994,144940,2025-03-20,damaged,3,60.7,refunded
36424,167708,418846,2025-10-14,wrong_item,3,64.52,rejected
36425,145265,362861,2025-12-09,defective,2,9.94,rejected
36426,73305,183190,2025-12-15,defective,1,116.06,pending
36427,61819,154500,2024-10-25,damaged,2,126.63,approved
36428,176634,441109,2024-10-21,wrong_item,2,124.44,pending
36429,167772,419000,2024-09-19,damaged,3,182.26,pending
36430,174399,435483,2025-04-27,damaged,2,89.86,approved
36431,85022,212566,2025-07-29,changed_mind,3,178.3,refunded
36432,155824,389226,2024-11-20,wrong_item,1,102.93,rejected
36433,150306,375409,2024-06-19,not_as_described,1,99.5,approved
36434,184075,459644,2025-02-04,not_as_described,3,135.14,pending
36435,55845,139497,2024-02-26,damaged,1,8.84,pending
36436,39733,99351,2024-06-14,defective,3,126.43,rejected
36437,66771,166862,2024-12-17,not_as_described,2,28.53,pending
36438,171066,427182,2025-06-25,not_as_described,1,44.04,approved
36439,19699,49312,2024-01-19,damaged,2,184.43,rejected
36440,118082,295210,2024-11-05,damaged,1,86.62,rejected
36441,146036,364765,2024-09-27,defective,3,198.92,refunded
36442,92436,230939,2025-10-27,wrong_item,3,148.33,refunded
36443,199907,499177,2025-11-08,defective,2,18.3,rejected
36444,69831,174597,2024-03-31,wrong_item,1,99.55,approved
36445,113565,283944,2025-11-20,damaged,3,119.14,approved
36446,128332,320614,2025-02-25,changed_mind,2,189.58,rejected
36447,168121,419863,2024-06-01,defective,3,19.63,pending
36448,160960,402047,2024-05-10,wrong_item,2,128.02,approved
36449,185968,464430,2025-08-17,defective,1,135.92,rejected
36450,36428,91079,2025-06-04,wrong_item,3,81.23,approved
36451,63161,157899,2024-02-02,damaged,1,34.45,pending
36452,12485,31152,2025-10-09,defective,2,105.74,refunded
36453,145887,364407,2024-08-11,wrong_item,1,80.51,pending
36454,13913,34720,2024-12-04,damaged,3,52.1,approved
36455,102187,255482,2025-04-18,not_as_described,2,184.27,pending
36456,107356,268463,2024-11-03,defective,1,175.84,rejected
36457,165690,413795,2025-09-05,damaged,2,114.79,refunded
36458,128233,320364,2024-11-19,not_as_described,3,80.71,approved
36459,29189,72956,2025-10-29,not_as_described,1,126.95,pending
36460,142257,355315,2024-04-26,not_as_described,2,131.67,refunded
36461,135861,339425,2025-01-25,wrong_item,2,180.85,rejected
36462,107427,268642,2024-03-22,changed_mind,3,91.96,pending
36463,186343,465376,2025-05-27,damaged,1,70.12,pending
36464,9404,23545,2025-07-30,damaged,1,170.96,rejected
36465,101227,253121,2024-11-21,changed_mind,3,125.96,rejected
36466,82577,206470,2025-10-30,damaged,1,118.07,rejected
36467,29527,73742,2024-08-04,defective,1,130.48,refunded
36468,194039,484551,2025-12-27,defective,3,19.91,refunded
36469,130460,325929,2025-11-20,wrong_item,3,138.41,approved
36470,5184,13010,2025-06-03,wrong_item,2,18.82,approved
36471,47316,118210,2025-01-15,changed_mind,3,157.38,approved
36472,173063,432156,2025-09-28,not_as_described,3,46.26,rejected
36473,77021,192495,2024-07-13,wrong_item,1,81.62,approved
36474,169556,423393,2025-11-25,not_as_described,2,41.0,refunded
36475,117015,292519,2025-08-19,wrong_item,2,145.34,approved
36476,27690,69213,2024-08-19,wrong_item,3,48.43,approved
36477,101315,253341,2025-11-10,not_as_described,1,133.59,approved
36478,153472,383284,2024-05-04,damaged,3,140.49,rejected
36479,21725,54362,2024-05-30,not_as_described,2,65.52,refunded
36480,137037,342338,2024-03-21,damaged,2,115.75,refunded
36481,84541,211370,2024-08-08,changed_mind,2,162.29,approved
36482,48071,120107,2024-07-12,defective,1,21.25,rejected
36483,64551,161382,2025-07-22,damaged,1,139.46,pending
36484,19635,49161,2025-06-11,defective,1,99.69,pending
36485,71574,178911,2025-05-20,not_as_described,3,192.72,pending
36486,96107,240118,2025-04-01,changed_mind,1,18.7,pending
36487,112615,281581,2024-02-10,not_as_described,1,7.05,rejected
36488,42217,105563,2025-07-03,defective,2,26.17,refunded
36489,40203,100498,2024-03-20,wrong_item,3,21.19,pending
36490,81579,203961,2026-01-26,wrong_item,1,57.49,refunded
36491,31873,79670,2024-01-15,not_as_described,1,20.2,pending
36492,127558,318665,2024-02-06,changed_mind,3,127.35,pending
36493,136622,341305,2025-10-07,defective,3,130.52,refunded
36494,49397,123394,2024-04-01,changed_mind,2,98.76,approved
36495,76657,191558,2024-06-07,damaged,3,113.52,pending
36496,116904,292241,2025-03-24,wrong_item,3,155.93,approved
36497,864,2157,2024-04-18,defective,1,19.07,pending
36498,84152,210402,2024-01-16,defective,3,47.45,refunded
36499,46375,115834,2025-11-26,not_as_described,2,5.3,rejected
36500,160212,400189,2024-09-05,defective,2,151.38,refunded
36501,175031,437069,2024-05-28,not_as_described,1,75.18,rejected
36502,114497,286312,2024-05-10,damaged,1,154.79,pending
36503,95900,239585,2024-07-24,changed_mind,1,96.6,pending
36504,194444,485576,2024-10-17,changed_mind,1,31.59,refunded
36505,130541,326120,2025-08-01,wrong_item,2,32.16,rejected
36506,101240,253158,2024-06-13,not_as_described,1,173.63,rejected
36507,616,1532,2024-10-31,damaged,1,146.02,approved
36508,29938,74757,2024-08-11,damaged,1,148.74,refunded
36509,88366,220899,2025-04-24,wrong_item,2,184.29,rejected
36510,101521,253851,2026-01-14,damaged,3,110.47,refunded
36511,87313,218274,2024-12-15,damaged,3,139.13,refunded
36512,163934,409404,2026-01-03,damaged,3,90.52,approved
36513,129455,323443,2025-01-06,changed_mind,2,141.15,pending
36514,67033,167537,2025-03-31,changed_mind,3,139.48,approved
36515,128387,320748,2024-09-02,defective,1,18.51,approved
36516,97908,244707,2024-10-11,changed_mind,1,81.98,approved
36517,142037,354791,2024-10-31,not_as_described,3,31.43,pending
36518,17545,43817,2025-04-04,damaged,2,173.6,rejected
36519,193833,484027,2025-07-15,changed_mind,3,49.08,rejected
36520,138898,347019,2025-09-23,damaged,3,110.93,rejected
36521,85603,213977,2025-03-02,damaged,2,16.06,pending
36522,140816,351759,2024-03-25,wrong_item,2,63.93,rejected
36523,23829,59577,2025-04-25,damaged,3,195.15,approved
36524,93064,232494,2024-02-22,defective,2,174.14,approved
36525,173141,432366,2024-03-19,not_as_described,2,131.78,refunded
36526,76853,192089,2024-02-23,not_as_described,2,161.18,rejected
36527,184566,460877,2024-07-19,damaged,2,162.74,rejected
36528,85555,213864,2024-04-24,damaged,1,179.76,rejected
36529,152283,380312,2024-02-24,not_as_described,1,138.14,approved
36530,105639,264054,2025-07-04,defective,2,22.94,refunded
36531,99645,249068,2025-01-30,wrong_item,1,113.24,pending
36532,113360,283435,2025-12-06,changed_mind,2,105.22,pending
36533,129552,323671,2024-10-28,wrong_item,2,194.6,pending
36534,79355,198382,2024-11-21,wrong_item,3,55.35,rejected
36535,190354,475338,2024-12-18,wrong_item,1,147.32,rejected
36536,176076,439718,2025-08-29,damaged,1,67.95,refunded
36537,123673,309099,2025-09-11,damaged,2,85.97,approved
36538,24886,62232,2025-03-29,changed_mind,3,70.99,refunded
36539,24100,60266,2024-08-31,not_as_described,3,83.41,refunded
36540,67673,169166,2024-07-24,changed_mind,2,175.44,pending
36541,180084,449655,2024-08-11,damaged,1,56.92,rejected
36542,186488,465747,2024-12-21,not_as_described,2,141.81,rejected
36543,87096,217733,2024-11-01,changed_mind,2,172.31,rejected
36544,126853,316968,2025-09-21,changed_mind,3,165.51,approved
36545,133141,332606,2024-10-03,defective,2,82.26,approved
36546,76081,190180,2025-02-12,damaged,3,74.89,pending
36547,113237,283133,2025-10-01,not_as_described,1,187.19,rejected
36548,115881,289724,2024-10-23,changed_mind,2,65.16,rejected
36549,70771,176904,2024-12-06,wrong_item,1,149.37,pending
36550,101987,255026,2024-07-18,damaged,3,19.15,rejected
36551,143758,359114,2025-12-09,wrong_item,2,15.7,approved
36552,41266,103192,2024-04-17,wrong_item,3,107.59,approved
36553,170548,425846,2024-11-14,wrong_item,3,44.78,refunded
36554,160750,401507,2024-05-21,changed_mind,2,82.15,refunded
36555,67113,167736,2025-11-02,changed_mind,2,107.98,rejected
36556,75987,189949,2024-09-21,defective,1,132.17,rejected
36557,196351,490390,2025-08-20,not_as_described,2,60.24,approved
36558,198064,494560,2025-09-07,wrong_item,3,42.22,refunded
36559,173952,434403,2025-03-30,not_as_described,1,150.03,rejected
36560,132391,330750,2024-07-18,damaged,2,143.49,pending
36561,56618,141441,2024-10-26,damaged,1,187.58,approved
36562,62020,155020,2024-11-08,defective,3,81.48,approved
36563,1129,2849,2025-05-09,changed_mind,2,59.59,approved
36564,179036,447029,2024-11-18,damaged,2,64.35,rejected
36565,17988,44928,2024-11-16,not_as_described,1,73.0,rejected
36566,12140,30284,2024-06-04,defective,1,130.75,rejected
36567,166364,415484,2024-10-20,damaged,2,123.18,rejected
36568,149418,373174,2024-06-22,damaged,3,9.73,rejected
36569,127525,318587,2025-02-26,defective,1,97.53,rejected
36570,57349,143305,2024-04-25,wrong_item,3,101.17,pending
36571,128874,321997,2024-12-04,changed_mind,2,157.85,pending
36572,168460,420694,2024-07-07,defective,1,188.17,rejected
36573,89472,223634,2025-01-27,defective,1,159.1,refunded
36574,170139,424831,2024-01-19,defective,2,34.29,rejected
36575,4419,11069,2025-10-19,changed_mind,2,41.79,pending
36576,70144,175393,2024-04-05,damaged,3,49.77,approved
36577,3573,8939,2024-07-16,changed_mind,1,135.72,approved
36578,125042,312511,2024-11-15,damaged,3,178.15,pending
36579,191732,478780,2026-01-04,not_as_described,3,95.92,approved
36580,13485,33627,2025-11-23,not_as_described,1,118.49,approved
36581,20752,51876,2024-10-07,wrong_item,3,124.77,approved
36582,199400,497926,2024-09-21,not_as_described,3,64.76,pending
36583,44290,110630,2025-01-14,defective,2,185.54,approved
36584,140897,351975,2025-02-26,not_as_described,3,65.91,rejected
36585,197207,492499,2025-06-12,changed_mind,2,40.67,pending
36586,192820,481524,2025-01-11,defective,3,23.26,pending
36587,72162,180394,2024-08-03,changed_mind,1,105.06,pending
36588,112105,280274,2025-02-20,changed_mind,3,36.83,refunded
36589,191477,478149,2024-03-21,not_as_described,1,70.14,refunded
36590,182405,455478,2025-09-27,defective,2,103.21,pending
36591,156907,391899,2025-03-16,wrong_item,1,107.04,pending
36592,127671,318950,2025-07-12,defective,2,17.79,refunded
36593,56425,140950,2024-05-31,not_as_described,2,88.64,rejected
36594,89075,222686,2024-08-18,damaged,1,123.75,pending
36595,71026,177541,2025-02-25,defective,3,104.66,pending
36596,102845,257137,2024-04-11,not_as_described,2,159.71,pending
36597,104258,260625,2024-04-12,defective,2,18.98,refunded
36598,116165,290424,2025-01-31,changed_mind,2,199.95,approved
36599,198896,496650,2025-10-18,wrong_item,1,111.76,rejected
36600,57456,143566,2025-08-20,not_as_described,1,71.18,pending
36601,198966,496821,2025-07-05,not_as_described,1,31.28,rejected
36602,41702,104286,2025-06-17,wrong_item,2,33.27,pending
36603,72654,181592,2024-08-03,damaged,1,72.04,refunded
36604,31739,79339,2025-09-01,damaged,2,152.1,approved
36605,78290,195688,2025-05-22,damaged,3,74.24,refunded
36606,180122,449747,2025-05-04,defective,1,129.83,approved
36607,78961,197372,2024-03-21,damaged,1,192.8,pending
36608,111977,279944,2024-01-31,not_as_described,3,149.48,rejected
36609,197373,492906,2024-10-27,defective,2,115.61,rejected
36610,128420,320844,2025-09-28,defective,1,199.85,pending
36611,174940,436845,2024-02-21,wrong_item,3,86.86,approved
36612,126839,316933,2025-12-05,defective,2,193.84,approved
36613,145314,362995,2024-09-09,changed_mind,1,149.84,pending
36614,48831,121978,2024-12-14,wrong_item,1,16.32,rejected
36615,165910,414341,2024-08-02,wrong_item,3,131.44,rejected
36616,18799,47022,2024-07-15,defective,3,94.42,approved
36617,69975,174962,2024-09-02,changed_mind,2,11.5,refunded
36618,193446,483064,2025-08-20,not_as_described,3,145.32,rejected
36619,117714,294263,2025-02-12,changed_mind,3,49.05,approved
36620,29422,73496,2024-10-07,not_as_described,3,171.9,refunded
36621,92832,231934,2024-02-09,wrong_item,3,152.9,rejected
36622,126524,316169,2024-11-21,wrong_item,2,168.19,rejected
36623,126279,315583,2024-09-26,wrong_item,2,199.33,refunded
36624,14681,36622,2025-09-20,damaged,3,136.58,rejected
36625,44073,110111,2026-01-03,changed_mind,2,94.43,refunded
36626,160273,400341,2025-12-24,wrong_item,3,62.42,approved
36627,17349,43318,2024-09-12,damaged,2,189.79,refunded
36628,15016,37430,2025-12-04,defective,2,125.23,rejected
36629,124088,310116,2024-07-09,changed_mind,3,162.86,approved
36630,150753,376534,2024-02-26,damaged,2,89.19,approved
36631,191148,477300,2025-04-17,changed_mind,3,162.86,rejected
36632,27527,68814,2024-12-01,not_as_described,1,59.56,pending
36633,191712,478728,2024-06-01,defective,2,173.22,approved
36634,30176,75347,2025-12-17,not_as_described,3,16.02,approved
36635,139844,349351,2024-06-28,changed_mind,2,176.76,refunded
36636,3915,9799,2025-01-21,damaged,3,159.63,approved
36637,151650,378740,2025-06-12,wrong_item,3,161.18,rejected
36638,46847,117044,2025-03-15,damaged,1,24.63,pending
36639,152248,380218,2024-12-21,changed_mind,3,76.11,rejected
36640,121627,304005,2024-02-20,defective,3,112.26,pending
36641,121978,304888,2025-01-14,damaged,3,167.79,pending
36642,186194,465001,2025-01-26,defective,1,15.19,approved
36643,181437,453058,2024-12-16,defective,3,128.91,refunded
36644,123878,309594,2025-05-16,defective,1,6.01,pending
36645,11473,28618,2024-12-28,wrong_item,3,133.49,rejected
36646,141049,352352,2025-09-28,not_as_described,2,28.66,approved
36647,116626,291546,2025-06-05,damaged,3,41.09,refunded
36648,171518,428295,2024-03-02,wrong_item,3,49.63,approved
36649,85210,212998,2024-07-10,not_as_described,2,64.39,rejected
36650,15575,38870,2024-08-05,wrong_item,1,29.03,rejected
36651,68541,171302,2024-07-29,changed_mind,3,62.07,rejected
36652,125349,313300,2025-11-24,not_as_described,1,5.79,pending
36653,149966,374541,2025-04-06,damaged,3,51.2,approved
36654,39327,98365,2025-01-19,not_as_described,1,52.78,refunded
36655,55284,138069,2024-05-02,changed_mind,3,41.19,rejected
36656,187253,467655,2024-03-21,defective,2,12.47,pending
36657,113581,283982,2024-06-08,damaged,3,186.47,pending
36658,147780,369093,2025-07-09,defective,2,7.5,approved
36659,165018,412112,2024-02-16,changed_mind,1,28.73,approved
36660,123429,308474,2024-04-10,wrong_item,3,50.34,approved
36661,144899,361977,2025-06-30,not_as_described,2,81.75,refunded
36662,168917,421830,2025-03-22,wrong_item,1,61.67,approved
36663,106082,265181,2024-10-30,wrong_item,1,53.07,rejected
36664,12721,31733,2025-08-27,defective,3,18.9,rejected
36665,126079,315109,2024-08-28,not_as_described,2,120.53,refunded
36666,118941,297340,2024-11-04,changed_mind,3,143.39,refunded
36667,133597,333738,2025-08-15,defective,3,84.7,approved
36668,67409,168465,2025-04-09,damaged,3,36.46,approved
36669,146521,365953,2025-11-17,wrong_item,1,116.01,pending
36670,9195,23010,2024-06-05,damaged,3,129.41,refunded
36671,84575,211456,2024-04-20,changed_mind,2,77.52,pending
36672,37721,94313,2024-12-20,damaged,3,128.93,approved
36673,189971,474374,2025-09-11,not_as_described,1,146.94,refunded
36674,101487,253772,2024-09-20,damaged,1,135.31,pending
36675,125035,312492,2024-02-13,changed_mind,3,6.64,refunded
36676,82695,206737,2025-09-16,defective,3,195.53,approved
36677,62264,155665,2024-10-14,defective,3,11.32,approved
36678,34177,85378,2024-11-25,changed_mind,1,80.97,approved
36679,63753,159357,2025-08-04,changed_mind,2,52.37,refunded
36680,67107,167724,2024-02-15,damaged,1,64.31,rejected
36681,152347,380471,2025-02-18,damaged,3,16.17,rejected
36682,94592,236314,2025-07-02,changed_mind,1,93.07,pending
36683,153652,383752,2025-01-02,wrong_item,2,105.57,approved
36684,147197,367648,2025-02-08,wrong_item,2,67.44,refunded
36685,24148,60391,2024-06-07,changed_mind,1,179.63,rejected
36686,173096,432253,2025-03-09,wrong_item,1,113.01,rejected
36687,65064,162619,2025-09-17,wrong_item,3,64.24,pending
36688,167099,417345,2025-07-06,defective,1,72.4,rejected
36689,153950,384518,2024-07-07,changed_mind,3,160.89,approved
36690,111162,277918,2024-06-15,wrong_item,1,106.77,rejected
36691,13860,34587,2025-08-24,not_as_described,3,176.06,rejected
36692,68519,171258,2024-08-12,changed_mind,3,26.99,pending
36693,120444,301032,2024-11-04,defective,2,25.85,rejected
36694,145662,363836,2024-07-09,changed_mind,3,49.58,refunded
36695,184319,460274,2025-04-13,changed_mind,1,96.38,refunded
36696,136764,341672,2025-11-25,defective,3,43.93,rejected
36697,181232,452534,2025-09-16,changed_mind,3,26.65,pending
36698,157128,392445,2025-02-15,wrong_item,1,178.27,refunded
36699,134820,336799,2025-08-16,damaged,2,137.01,rejected
36700,143337,358041,2024-11-14,wrong_item,1,23.06,approved
36701,42290,105731,2024-10-18,changed_mind,1,42.73,refunded
36702,4961,12449,2025-01-07,damaged,3,18.47,refunded
36703,19713,49350,2025-05-23,changed_mind,2,5.84,approved
36704,81671,204195,2024-02-04,defective,2,99.0,approved
36705,164361,410490,2024-08-03,wrong_item,3,114.9,rejected
36706,83972,209968,2024-09-29,wrong_item,2,176.9,approved
36707,9218,23061,2024-04-15,damaged,3,89.09,rejected
36708,194610,485984,2024-05-11,not_as_described,3,101.28,pending
36709,31466,78653,2024-09-22,defective,2,136.42,pending
36710,175003,437008,2025-07-21,changed_mind,2,109.82,approved
36711,99511,248739,2024-01-23,damaged,3,158.23,approved
36712,29264,73130,2025-11-22,damaged,1,83.31,refunded
36713,29613,73960,2024-03-14,damaged,2,112.92,refunded
36714,97183,242907,2025-04-20,changed_mind,2,106.01,refunded
36715,176501,440803,2025-02-18,defective,2,192.28,rejected
36716,16135,40267,2025-07-12,wrong_item,1,178.16,rejected
36717,126414,315885,2024-10-26,damaged,1,171.52,refunded
36718,190008,474466,2024-12-24,damaged,1,165.13,rejected
36719,125193,312912,2025-05-12,defective,3,148.5,pending
36720,29453,73566,2024-11-03,damaged,3,48.89,approved
36721,22341,55905,2025-08-21,wrong_item,1,101.56,approved
36722,12005,29925,2025-04-14,wrong_item,2,16.16,pending
36723,118975,297429,2025-09-05,damaged,2,44.59,rejected
36724,70888,177197,2025-11-24,wrong_item,1,109.97,approved
36725,109904,274837,2025-12-19,defective,2,79.7,approved
36726,18734,46862,2024-07-12,wrong_item,2,58.14,pending
36727,197049,492105,2025-09-05,not_as_described,3,84.54,pending
36728,80043,200108,2024-04-07,not_as_described,3,11.36,rejected
36729,144916,362024,2024-11-17,defective,3,112.19,refunded
36730,123671,309093,2024-05-27,defective,2,116.7,refunded
36731,104834,262069,2024-12-11,defective,2,128.81,rejected
36732,171800,429000,2026-01-08,changed_mind,1,156.71,rejected
36733,3220,8049,2026-01-12,changed_mind,2,159.11,approved
36734,188083,469710,2025-08-15,wrong_item,2,194.8,rejected
36735,176510,440822,2024-07-08,damaged,3,96.92,pending
36736,158540,396023,2025-02-05,not_as_described,3,185.58,approved
36737,53104,132555,2024-06-21,wrong_item,3,55.69,rejected
36738,13704,34176,2024-09-16,not_as_described,1,110.35,pending
36739,78085,195151,2025-12-02,changed_mind,2,72.62,refunded
36740,132987,332222,2024-07-21,damaged,2,191.22,approved
36741,178888,446653,2024-05-04,wrong_item,3,166.43,approved
36742,179108,447202,2024-05-09,wrong_item,2,128.26,refunded
36743,67753,169369,2025-02-03,changed_mind,2,171.02,rejected
36744,33177,82915,2025-12-14,wrong_item,2,103.3,rejected
36745,106614,266554,2024-04-24,not_as_described,3,19.24,approved
36746,147019,367193,2025-11-25,defective,2,55.59,pending
36747,158661,396311,2026-01-27,changed_mind,1,59.26,approved
36748,153232,382691,2024-07-31,damaged,3,21.01,rejected
36749,109863,274738,2024-03-09,changed_mind,1,63.55,rejected
36750,191410,477978,2025-02-09,not_as_described,1,10.1,approved
36751,137809,344244,2024-06-12,not_as_described,2,30.59,pending
36752,106270,265645,2024-03-24,wrong_item,1,37.85,refunded
36753,170328,425305,2025-07-13,defective,3,24.54,approved
36754,144653,361351,2024-08-01,damaged,1,63.15,rejected
36755,33471,83638,2025-09-28,wrong_item,2,132.21,approved
36756,82194,205533,2025-03-22,damaged,2,20.33,rejected
36757,9747,24392,2024-12-16,defective,1,141.75,rejected
36758,33812,84484,2025-09-08,changed_mind,2,163.81,rejected
36759,185009,461997,2025-10-27,defective,3,92.89,refunded
36760,156562,391013,2024-03-30,damaged,2,182.42,approved
36761,197463,493109,2025-05-23,damaged,2,150.6,rejected
36762,41622,104080,2025-02-20,defective,1,127.86,rejected
36763,5531,13889,2025-05-14,defective,3,163.5,rejected
36764,117865,294646,2025-12-04,defective,2,75.51,approved
36765,172010,429494,2025-01-15,wrong_item,2,189.44,pending
36766,177172,442477,2024-03-03,not_as_described,1,44.92,pending
36767,163888,409284,2024-08-14,changed_mind,2,29.78,rejected
36768,167722,418882,2024-12-08,not_as_described,3,181.53,refunded
36769,112582,281496,2024-01-19,defective,3,30.27,refunded
36770,75306,188241,2025-06-26,damaged,1,75.31,rejected
36771,183041,457085,2025-08-05,not_as_described,2,122.96,approved
36772,31721,79293,2024-07-09,defective,3,125.7,rejected
36773,93120,232632,2025-10-24,wrong_item,1,59.0,rejected
36774,183394,457964,2026-01-15,wrong_item,3,85.3,rejected
36775,15191,37881,2025-10-14,not_as_described,1,93.17,refunded
36776,159657,398824,2024-09-19,not_as_described,3,35.42,pending
36777,2944,7394,2024-09-19,changed_mind,3,99.29,pending
36778,2259,5657,2025-08-26,changed_mind,2,104.54,approved
36779,144056,359858,2025-08-14,not_as_described,2,165.95,pending
36780,59745,149304,2025-04-12,damaged,2,84.4,approved
36781,28940,72336,2025-07-03,defective,1,89.04,pending
36782,70782,176935,2025-07-04,changed_mind,3,51.86,approved
36783,145902,364441,2025-09-28,wrong_item,3,125.46,approved
36784,65789,164457,2025-12-11,defective,2,171.79,refunded
36785,78077,195129,2024-12-20,wrong_item,3,176.18,approved
36786,101156,252944,2024-11-02,not_as_described,1,31.62,pending
36787,49206,122921,2025-02-23,damaged,2,40.73,approved
36788,89325,223260,2024-12-13,not_as_described,2,103.75,rejected
36789,178051,444610,2025-03-27,defective,3,91.99,rejected
36790,152954,381978,2024-11-30,changed_mind,3,27.87,pending
36791,77837,194513,2024-02-03,changed_mind,3,185.5,rejected
36792,70353,175889,2024-11-16,not_as_described,1,81.0,rejected
36793,105181,262942,2025-04-17,defective,1,15.28,pending
36794,117278,293173,2024-10-01,wrong_item,3,16.42,rejected
36795,139471,348409,2025-05-25,damaged,1,132.05,refunded
36796,23471,58721,2025-05-16,wrong_item,2,189.24,approved
36797,34818,87032,2025-10-11,not_as_described,2,17.45,approved
36798,3611,9032,2024-11-04,damaged,1,5.4,refunded
36799,66825,167018,2024-09-28,changed_mind,1,170.43,approved
36800,55931,139720,2024-12-21,damaged,3,178.69,approved
36801,93216,232855,2026-01-13,damaged,1,47.17,rejected
36802,146858,366818,2025-09-14,changed_mind,3,25.6,rejected
36803,64481,161197,2025-08-19,damaged,1,170.39,approved
36804,171016,427056,2025-09-03,defective,2,96.73,approved
36805,96539,241200,2024-03-16,wrong_item,3,105.79,rejected
36806,129787,324257,2024-12-15,wrong_item,1,9.95,refunded
36807,15299,38166,2025-08-19,defective,1,87.24,rejected
36808,198212,494924,2024-12-16,changed_mind,3,192.58,refunded
36809,55803,139392,2025-02-10,changed_mind,2,12.03,rejected
36810,122344,305781,2024-08-24,not_as_described,1,75.34,approved
36811,76162,190392,2024-07-30,wrong_item,3,73.98,refunded
36812,54187,135284,2025-11-15,not_as_described,1,189.17,refunded
36813,15802,39420,2024-02-08,defective,3,173.21,refunded
36814,122373,305851,2025-06-14,defective,3,112.58,approved
36815,36652,91622,2025-10-14,damaged,1,75.44,refunded
36816,32873,82175,2025-07-01,damaged,1,192.25,refunded
36817,115589,288993,2024-02-15,damaged,2,35.2,rejected
36818,194008,484476,2025-03-21,not_as_described,3,121.21,approved
36819,187653,468643,2024-07-14,wrong_item,1,156.01,refunded
36820,157261,392771,2025-11-01,defective,2,118.88,pending
36821,148144,370001,2024-11-27,defective,1,52.09,refunded
36822,190700,476182,2024-02-19,damaged,1,72.01,rejected
36823,116989,292449,2025-06-09,damaged,3,74.04,refunded
36824,135946,339654,2024-10-30,changed_mind,2,92.92,approved
36825,187702,468758,2024-04-04,changed_mind,1,65.96,refunded
36826,185299,462726,2024-07-26,not_as_described,3,7.79,rejected
36827,193595,483432,2025-01-17,changed_mind,1,172.84,pending
36828,93859,234465,2024-04-21,defective,1,56.3,pending
36829,18047,45088,2024-04-23,not_as_described,3,65.07,approved
36830,156861,391769,2024-08-24,damaged,3,106.52,pending
36831,44165,110334,2024-02-26,defective,2,150.05,refunded
36832,102926,257336,2025-02-01,not_as_described,2,156.55,approved
36833,26215,65516,2025-03-04,defective,3,115.16,rejected
36834,183508,458245,2025-10-09,not_as_described,2,44.82,approved
36835,12513,31222,2025-06-10,defective,3,25.95,rejected
36836,16769,41841,2025-08-08,not_as_described,3,36.97,refunded
36837,79689,199231,2024-08-05,not_as_described,2,167.74,refunded
36838,30538,76284,2025-06-23,changed_mind,3,60.24,rejected
36839,34562,86362,2024-06-26,wrong_item,1,159.01,pending
36840,7862,19676,2025-02-14,not_as_described,2,121.72,pending
36841,159115,397442,2024-09-21,not_as_described,1,191.32,pending
36842,172692,431198,2024-07-17,not_as_described,3,25.24,approved
36843,59657,149076,2024-01-09,not_as_described,2,7.71,refunded
36844,116787,291948,2025-06-08,damaged,2,60.07,rejected
36845,129897,324534,2025-09-09,not_as_described,1,178.34,pending
36846,99812,249502,2024-11-22,wrong_item,3,14.38,approved
36847,137361,343145,2024-12-06,wrong_item,3,17.35,pending
36848,173115,432300,2025-01-21,defective,3,111.67,rejected
36849,186401,465525,2024-04-11,not_as_described,2,50.34,pending
36850,87340,218325,2024-09-22,not_as_described,3,7.37,approved
36851,119749,299320,2024-07-30,wrong_item,1,179.8,rejected
36852,155672,388836,2025-05-28,not_as_described,2,138.08,pending
36853,53561,133715,2024-02-16,not_as_described,2,78.25,approved
36854,175644,438590,2024-12-07,damaged,1,82.73,rejected
36855,27168,67901,2024-05-26,defective,3,113.74,pending
36856,12311,30727,2024-06-11,damaged,2,158.45,refunded
36857,82539,206370,2024-07-20,not_as_described,3,175.18,pending
36858,1269,3202,2024-11-22,not_as_described,2,156.38,refunded
36859,38261,95661,2025-11-20,damaged,2,184.18,pending
36860,145273,362890,2025-06-28,changed_mind,3,173.15,pending
36861,85843,214580,2025-04-14,defective,2,13.27,refunded
36862,66635,166528,2025-04-08,changed_mind,3,91.22,pending
36863,38493,96255,2025-11-21,defective,1,161.68,refunded
36864,120756,301830,2024-12-02,defective,1,121.19,approved
36865,138912,347058,2024-01-23,wrong_item,3,63.54,pending
36866,68558,171348,2025-09-08,changed_mind,2,187.58,refunded
