check_id,line_item_id,menu_item_id,quantity
746579,4,401,1
746580,1,110,1
746580,2,106,1
746580,3,202,1
746580,4,503,1
746581,1,108,1
746581,2,101,1
746582,1,108,1
746582,2,103,1
746582,3,103,1
746582,4,107,1
746583,1,101,1
746583,2,106,1
746583,3,306,1
746584,1,107,1
746584,2,106,1
746584,3,106,1
746584,4,104,1
746584,5,109,1
746584,6,106,1
746584,7,305,6
746585,1,110,1
746585,2,102,1
746585,3,206,1
746585,4,402,1
746586,1,104,1
746586,2,107,1
746587,1,108,1
746587,2,108,1
746587,3,303,2
746588,1,108,1
746588,2,107,1
746588,3,104,1
746588,4,205,2
746589,1,103,1
746589,2,106,1
746589,3,207,2
746589,4,305,1
746589,5,505,1
746590,1,109,1
746590,2,103,1
746590,3,105,1
746590,4,108,1
746590,5,202,2
746590,6,305,4
746590,7,504,2
746591,1,108,1
746591,2,110,1
746591,3,110,1
746591,4,105,1
746591,5,202,2
746591,6,302,4
746592,1,109,1
746592,2,204,1
746592,3,503,1
746593,1,107,1
746593,2,105,1
746593,3,107,1
746593,4,202,1
746594,1,106,1
746594,2,107,1
746594,3,104,1
746594,4,102,1
746594,5,105,1
746594,6,102,1
746594,7,201,4
746594,8,306,5
746595,1,101,1
746595,2,107,1
746595,3,305,1
746596,1,106,1
746596,2,102,1
746596,3,402,1
746597,1,105,1
746597,2,102,1
746597,3,102,1
746597,4,106,1
746597,5,105,1
746597,6,103,1
746597,7,205,3
746598,1,107,1
746598,2,306,1
746598,3,502,1
746599,1,110,1
746599,2,107,1
746599,3,305,1
746600,1,109,1
746600,2,108,1
746600,3,104,1
746600,4,307,2
746601,1,108,1
746601,2,103,1
746601,3,103,1
746601,4,109,1
746601,5,307,4
746601,6,505,2
746602,1,103,1
746602,2,110,1
746602,3,305,2
746602,4,503,1
746603,1,106,1
746603,2,107,1
746603,3,109,1
746603,4,108,1
746603,5,108,1
746603,6,302,5
746604,1,109,1
746604,2,203,1
746604,3,307,1
746605,1,106,1
746605,2,301,1
746606,1,106,1
746606,2,205,1
746606,3,301,1
746607,1,108,1
746607,2,109,1
746607,3,104,1
746607,4,105,1
746607,5,202,2
746607,6,306,3
746607,7,402,1
746608,1,101,1
746608,2,107,1
746608,3,101,1
746608,4,106,1
746608,5,205,2
746608,6,304,4
746609,1,106,1
746609,2,102,1
746609,3,305,2
746610,1,103,1
746610,2,107,1
746610,3,106,1
746610,4,109,1
746610,5,207,3
746611,1,110,1
746611,2,104,1
746611,3,110,1
746611,4,306,3
746611,5,505,1
746612,1,104,1
746612,2,110,1
746612,3,402,1
746613,1,101,1
746613,2,207,1
746613,3,306,1
746614,1,107,1
746614,2,105,1
746614,3,107,1
746614,4,101,1
746614,5,204,4
746614,6,402,2
746615,1,101,1
746615,2,107,1
746615,3,205,2
746616,1,110,1
746616,2,109,1
746617,1,104,1
746617,2,108,1
746618,1,106,1
746618,2,104,1
746618,3,206,1
746619,1,106,1
746619,2,108,1
746619,3,101,1
746619,4,101,1
746619,5,106,1
746619,6,206,4
746619,7,302,5
746619,8,505,2
746619,9,403,2
746620,1,103,1
746620,2,110,1
746620,3,105,1
746620,4,109,1
746620,5,104,1
746620,6,309,4
746621,1,101,1
746622,1,109,1
746622,2,103,1
746622,3,108,1
746622,4,106,1
746622,5,105,1
746623,1,104,1
746623,2,302,1
746623,3,401,1
746624,1,110,1
746624,2,106,1
746624,3,204,1
746625,1,110,1
746625,2,106,1
746625,3,101,1
746625,4,104,1
746625,5,205,3
746625,6,305,3
746625,7,504,2
746625,8,403,1
746626,1,104,1
746626,2,107,1
746626,3,101,1
746626,4,104,1
746626,5,201,3
746626,6,501,2
746627,1,101,1
746627,2,101,1
746627,3,202,1
746627,4,302,2
746628,1,101,1
746628,2,103,1
746628,3,107,1
746628,4,101,1
746628,5,201,3
746628,6,502,1
746629,1,107,1
746629,2,109,1
746629,3,101,1
746629,4,108,1
746629,5,308,4
746630,1,107,1
746630,2,104,1
746630,3,307,2
746631,1,110,1
746631,2,110,1
746631,3,102,1
746631,4,205,2
746631,5,301,3
746631,6,505,1
746632,1,105,1
746632,2,101,1
746632,3,106,1
746632,4,103,1
746632,5,204,2
746632,6,301,4
746633,1,107,1
746633,2,101,1
746633,3,106,1
746633,4,401,1
746634,1,107,1
746634,2,303,1
746634,3,501,1
746635,1,105,1
746635,2,107,1
746636,1,104,1
746636,2,104,1
746636,3,108,1
746636,4,204,1
746637,1,101,1
746637,2,109,1
746638,1,104,1
746638,2,107,1
746639,1,107,1
746639,2,107,1
746639,3,105,1
746640,1,108,1
746640,2,108,1
746640,3,108,1
746640,4,206,2
746640,5,304,3
746641,1,108,1
746641,2,101,1
746642,1,104,1
746642,2,105,1
746642,3,203,1
746643,1,105,1
746643,2,109,1
746643,3,201,2
746643,4,309,2
746643,5,505,1
746644,1,103,1
746644,2,106,1
746644,3,401,1
746645,1,103,1
746645,2,102,1
746645,3,205,1
746645,4,401,1
746646,1,110,1
746646,2,105,1
746646,3,105,1
746646,4,108,1
746646,5,205,2
746646,6,306,4
746646,7,403,1
746647,1,109,1
746647,2,104,1
746647,3,108,1
746647,4,307,3
746647,5,403,2
746648,1,109,1
746648,2,108,1
746648,3,102,1
746648,4,103,1
746648,5,505,1
746649,1,106,1
746649,2,201,1
746650,1,102,1
746650,2,110,1
746650,3,207,2
746650,4,504,1
746651,1,109,1
746651,2,101,1
746651,3,104,1
746651,4,202,1
746651,5,404,1
746652,1,106,1
746652,2,105,1
746652,3,105,1
746652,4,203,1
746652,5,303,2
746652,6,504,2
746652,7,404,1
746653,1,109,1
746653,2,103,1
746653,3,304,2
746653,4,403,1
746654,1,104,1
746654,2,103,1
746654,3,206,1
746654,4,302,2
746655,1,109,1
746655,2,104,1
746655,3,106,1
746655,4,202,1
746655,5,302,2
746656,1,106,1
746656,2,104,1
746657,1,109,1
746657,2,102,1
746657,3,203,1
746657,4,306,1
746657,5,505,1
746658,1,106,1
746658,2,103,1
746658,3,104,1
746658,4,104,1
746659,1,109,1
746659,2,104,1
746659,3,402,1
746660,1,104,1
746660,2,104,1
746660,3,108,1
746660,4,107,1
746660,5,303,4
746660,6,503,1
746660,7,402,2
746661,1,105,1
746661,2,205,1
746661,3,310,1
746661,4,402,1
746662,1,109,1
746662,2,101,1
746662,3,104,1
746662,4,204,1
746663,1,106,1
746663,2,105,1
746663,3,109,1
746663,4,106,1
746664,1,107,1
746664,2,104,1
746664,3,204,1
746664,4,307,2
746665,1,107,1
746665,2,101,1
746665,3,110,1
746665,4,302,3
746665,5,503,1
746665,6,403,1
746666,1,109,1
746666,2,107,1
746666,3,304,2
746666,4,505,1
746667,1,106,1
746667,2,108,1
746667,3,305,1
746668,1,101,1
746668,2,108,1
746668,3,206,1
746669,1,102,1
746669,2,102,1
746669,3,104,1
746669,4,106,1
746670,1,104,1
746670,2,105,1
746670,3,103,1
746670,4,204,2
746671,1,109,1
746672,1,102,1
746672,2,107,1
746672,3,103,1
746672,4,305,3
746672,5,503,1
746673,1,104,1
746673,2,110,1
746673,3,307,2
746674,1,101,1
746674,2,107,1
746674,3,206,1
746674,4,304,2
746674,5,505,1
746675,1,103,1
746675,2,106,1
746676,1,104,1
746676,2,102,1
746676,3,202,1
746676,4,403,1
746677,1,105,1
746677,2,110,1
746677,3,103,1
746677,4,302,3
746677,5,501,1
746677,6,403,2
746678,1,109,1
746678,2,102,1
746678,3,106,1
746678,4,301,2
746679,1,102,1
746679,2,108,1
746679,3,404,1
746680,1,106,1
746680,2,202,1
746681,1,109,1
746681,2,101,1
746681,3,104,1
746681,4,306,3
746681,5,504,2
746681,6,404,1
746682,1,108,1
746682,2,206,1
746682,3,305,1
746682,4,505,1
746682,5,404,1
746683,1,110,1
746683,2,108,1
746683,3,105,1
746683,4,104,1
746683,5,109,1
746683,6,206,3
746683,7,303,5
746683,8,501,2
746684,1,103,1
746684,2,101,1
746684,3,101,1
746684,4,207,2
746684,5,403,1
746685,1,101,1
746685,2,107,1
746685,3,105,1
746685,4,205,2
746686,1,104,1
746686,2,101,1
746686,3,103,1
746686,4,102,1
746686,5,101,1
746686,6,205,4
746686,7,301,5
746686,8,503,3
746687,1,106,1
746687,2,101,1
746687,3,110,1
746687,4,501,1
746688,1,107,1
746688,2,307,1
746688,3,504,1
746689,1,109,1
746689,2,104,1
746689,3,108,1
746689,4,103,1
746689,5,205,2
746689,6,302,4
746690,1,102,1
746690,2,101,1
746690,3,204,1
746690,4,304,2
746691,1,106,1
746691,2,101,1
746691,3,110,1
746691,4,302,2
746691,5,505,1
746691,6,404,1
746692,1,101,1
746692,2,106,1
746692,3,105,1
746692,4,106,1
746693,1,108,1
746694,1,109,1
746694,2,101,1
746694,3,203,1
746694,4,503,1
746695,1,110,1
746695,2,107,1
746695,3,106,1
746695,4,110,1
746695,5,302,4
746695,6,404,1
746696,1,110,1
746696,2,103,1
746696,3,202,2
746696,4,501,1
746696,5,401,1
746697,1,107,1
746697,2,102,1
746697,3,205,2
746698,1,110,1
746698,2,106,1
746698,3,302,2
746698,4,404,1
746699,1,101,1
746699,2,110,1
746699,3,104,1
746699,4,203,2
746699,5,305,3
746700,1,103,1
746700,2,108,1
746700,3,303,2
746700,4,404,1
746701,1,106,1
746701,2,102,1
746702,1,106,1
746702,2,105,1
746702,3,101,1
746702,4,108,1
746702,5,305,4
746702,6,501,1
746703,1,103,1
746703,2,104,1
746703,3,108,1
746703,4,110,1
746703,5,303,3
746703,6,401,1
746704,1,107,1
746704,2,104,1
746704,3,110,1
746704,4,202,2
746704,5,504,1
746705,1,108,1
746705,2,105,1
746706,1,107,1
746706,2,107,1
746706,3,106,1
746706,4,107,1
746706,5,206,2
746706,6,302,4
746707,1,105,1
746707,2,103,1
746707,3,101,1
746707,4,301,3
746708,1,107,1
746708,2,110,1
746708,3,201,1
746708,4,302,2
746709,1,108,1
746709,2,109,1
746709,3,306,2
746709,4,404,1
746710,1,102,1
746710,2,101,1
746710,3,105,1
746710,4,102,1
746710,5,204,3
746711,1,107,1
746711,2,306,1
746712,1,101,1
746712,2,110,1
746712,3,104,1
746712,4,107,1
746712,5,203,2
746712,6,302,4
746713,1,104,1
746713,2,107,1
746713,3,201,1
746713,4,503,1
746713,5,402,1
746714,1,101,1
746714,2,104,1
746714,3,104,1
746714,4,308,3
746715,1,105,1
746715,2,109,1
746715,3,204,1
746715,4,306,2
746716,1,109,1
746716,2,207,1
746716,3,301,1
746717,1,106,1
746717,2,202,1
746717,3,302,1
746717,4,502,1
746718,1,109,1
746718,2,102,1
746718,3,502,1
746719,1,103,1
746719,2,104,1
746719,3,110,1
746719,4,101,1
746719,5,110,1
746719,6,501,2
746720,1,107,1
746720,2,109,1
746720,3,102,1
746720,4,103,1
746720,5,206,2
746720,6,309,3
746721,1,108,1
746721,2,102,1
746721,3,201,1
746722,1,102,1
746722,2,110,1
746722,3,102,1
746722,4,107,1
746722,5,201,3
746722,6,305,4
746722,7,401,2
746723,1,107,1
746723,2,106,1
746723,3,303,2
746723,4,501,1
746724,1,105,1
746724,2,106,1
746724,3,109,1
746724,4,101,1
746724,5,203,2
746724,6,308,3
746724,7,404,1
746725,1,109,1
746725,2,109,1
746725,3,503,1
746726,1,101,1
746726,2,105,1
746726,3,106,1
746726,4,205,2
746726,5,503,1
746726,6,402,1
746727,1,105,1
746727,2,102,1
746727,3,202,1
746727,4,305,2
746728,1,108,1
746728,2,204,1
746728,3,306,1
746729,1,102,1
746729,2,106,1
746729,3,107,1
746729,4,105,1
746729,5,206,3
746729,6,306,4
746729,7,505,2
746729,8,402,2
746730,1,108,1
746730,2,104,1
746730,3,204,1
746730,4,301,2
746731,1,101,1
746731,2,106,1
746731,3,102,1
746731,4,102,1
746731,5,303,3
746732,1,103,1
746732,2,101,1
746732,3,103,1
746732,4,107,1
746732,5,107,1
746732,6,309,5
746732,7,404,2
746733,1,105,1
746733,2,110,1
746733,3,206,2
746733,4,307,2
746733,5,503,1
746734,1,107,1
746734,2,102,1
746734,3,102,1
746734,4,107,1
746734,5,402,2
746735,1,108,1
746735,2,103,1
746735,3,205,2
746736,1,108,1
746736,2,106,1
746736,3,102,1
746736,4,101,1
746736,5,101,1
746736,6,205,3
746737,1,101,1
746737,2,106,1
746737,3,110,1
746738,1,102,1
746738,2,108,1
746738,3,306,2
746739,1,107,1
746739,2,110,1
746739,3,101,1
746739,4,103,1
746739,5,301,4
746739,6,403,2
746740,1,105,1
746740,2,105,1
746740,3,102,1
746740,4,109,1
746740,5,501,2
746741,1,109,1
746741,2,107,1
746741,3,207,2
746741,4,301,1
746742,1,104,1
746742,2,106,1
746743,1,110,1
746743,2,108,1
746743,3,109,1
746743,4,108,1
746743,5,205,2
746743,6,301,4
746744,1,110,1
746744,2,304,1
746744,3,502,1
746745,1,109,1
746745,2,108,1
746745,3,301,1
746746,1,101,1
746746,2,109,1
746746,3,106,1
746746,4,204,2
746747,1,107,1
746747,2,101,1
746747,3,102,1
746747,4,308,3
746748,1,106,1
746748,2,305,1
746749,1,102,1
746749,2,104,1
746749,3,304,2
746750,1,108,1
746750,2,201,1
746750,3,307,1
746751,1,109,1
746751,2,106,1
746751,3,108,1
746751,4,107,1
746751,5,206,2
746751,6,306,4
746752,1,102,1
746752,2,102,1
746752,3,106,1
746752,4,107,1
746752,5,505,1
746753,1,102,1
746753,2,104,1
746753,3,110,1
746753,4,205,2
746753,5,307,3
746754,1,104,1
746754,2,107,1
746754,3,107,1
746754,4,106,1
746754,5,205,2
746755,1,104,1
746755,2,106,1
746755,3,307,2
746755,4,403,1
746756,1,102,1
746756,2,103,1
746756,3,301,2
746756,4,501,1
746756,5,401,1
746757,1,104,1
746757,2,104,1
746757,3,105,1
746757,4,105,1
746757,5,303,3
746757,6,503,2
746758,1,109,1
746758,2,109,1
746758,3,104,1
746758,4,402,2
746759,1,105,1
746759,2,308,1
746760,1,101,1
746760,2,107,1
746760,3,109,1
746760,4,105,1
746760,5,302,4
746760,6,401,2
746761,1,102,1
746761,2,101,1
746761,3,110,1
746761,4,105,1
746761,5,102,1
746761,6,505,2
746762,1,110,1
746762,2,102,1
746762,3,303,2
746762,4,403,1
746763,1,103,1
746763,2,110,1
746763,3,106,1
746763,4,101,1
746763,5,201,3
746764,1,108,1
746764,2,108,1
746764,3,104,1
746764,4,103,1
746764,5,202,3
746764,6,305,4
746765,1,108,1
746765,2,107,1
746765,3,201,2
746765,4,310,2
746765,5,404,1
746766,1,102,1
746766,2,201,1
746766,3,305,1
746766,4,401,1
746767,1,104,1
746767,2,108,1
746768,1,104,1
746768,2,102,1
746768,3,303,2
746769,1,104,1
746769,2,101,1
746769,3,106,1
746769,4,101,1
746769,5,101,1
746769,6,202,4
746769,7,301,5
746769,8,401,2
746770,1,110,1
746770,2,108,1
746771,1,110,1
746771,2,101,1
746771,3,107,1
746771,4,301,3
746771,5,401,1
746772,1,106,1
746772,2,109,1
746772,3,108,1
746772,4,401,2
746773,1,105,1
746773,2,109,1
746773,3,403,1
746774,1,101,1
746774,2,105,1
746774,3,205,1
746775,1,108,1
746775,2,110,1
746775,3,102,1
746775,4,206,1
746776,1,108,1
746776,2,104,1
746776,3,105,1
746776,4,102,1
746776,5,106,1
746776,6,106,1
746777,1,105,1
746777,2,104,1
746777,3,306,1
746777,4,403,1
746778,1,104,1
746778,2,101,1
746778,3,205,1
746779,1,106,1
746779,2,103,1
746779,3,204,1
746780,1,101,1
746780,2,110,1
746780,3,301,2
746780,4,503,1
746781,1,110,1
746781,2,201,1
746782,1,110,1
746782,2,105,1
746782,3,307,2
746783,1,103,1
746783,2,107,1
746783,3,105,1
746783,4,104,1
746783,5,103,1
746783,6,206,2
746783,7,305,5
746784,1,102,1
746784,2,107,1
746784,3,109,1
746784,4,105,1
746784,5,305,3
746785,1,105,1
746785,2,110,1
746786,1,108,1
746786,2,105,1
746786,3,207,1
746786,4,303,1
746786,5,401,1
746787,1,110,1
746787,2,102,1
746787,3,107,1
746787,4,109,1
746787,5,110,1
746787,6,102,1
746787,7,202,4
746787,8,303,6
746788,1,101,1
746788,2,107,1
746788,3,110,1
746788,4,110,1
746788,5,202,2
746788,6,401,1
746789,1,105,1
746789,2,104,1
746790,1,103,1
746790,2,108,1
746790,3,303,2
746791,1,108,1
746791,2,102,1
746791,3,108,1
746791,4,202,3
746791,5,302,3
746792,1,106,1
746792,2,306,1
746793,1,110,1
746793,2,105,1
746793,3,203,1
746793,4,303,1
746794,1,104,1
746794,2,104,1
746794,3,105,1
746794,4,308,3
746794,5,505,2
746794,6,402,1
746795,1,105,1
746795,2,101,1
746795,3,201,1
746796,1,102,1
746796,2,108,1
746796,3,401,1
746797,1,101,1
746797,2,107,1
746797,3,101,1
746797,4,105,1
746798,1,104,1
746798,2,105,1
746798,3,105,1
746798,4,101,1
746798,5,102,1
746798,6,304,4
746798,7,505,1
746798,8,401,2
746799,1,105,1
746799,2,103,1
746799,3,307,2
746799,4,503,1
746799,5,402,1
746800,1,107,1
746800,2,101,1
746800,3,207,1
746800,4,306,2
746801,1,102,1
746801,2,104,1
746801,3,102,1
746801,4,304,3
746801,5,505,1
746802,1,108,1
746802,2,103,1
746802,3,306,1
746803,1,108,1
746803,2,108,1
746803,3,106,1
746803,4,109,1
746803,5,107,1
746803,6,203,2
746803,7,306,5
746804,1,109,1
746804,2,103,1
746804,3,304,2
746805,1,106,1
746805,2,105,1
746805,3,105,1
746805,4,103,1
746805,5,108,1
746805,6,308,5
746806,1,110,1
746806,2,104,1
746806,3,105,1
746806,4,109,1
746806,5,202,3
746806,6,402,2
746807,1,105,1
746807,2,106,1
746807,3,110,1
746807,4,101,1
746807,5,102,1
746807,6,108,1
746807,7,206,3
746807,8,307,5
746808,1,102,1
746808,2,108,1
746808,3,108,1
746809,1,102,1
746809,2,109,1
746809,3,110,1
746810,1,105,1
746810,2,206,1
746810,3,301,1
746810,4,502,1
746811,1,109,1
746811,2,107,1
746811,3,206,1
746811,4,303,2
746812,1,106,1
746812,2,304,1
746813,1,108,1
746813,2,304,1
746814,1,104,1
746814,2,101,1
746814,3,105,1
746814,4,103,1
746814,5,202,4
746814,6,306,4
746814,7,403,2
746815,1,108,1
746815,2,109,1
746815,3,205,2
746815,4,304,1
746815,5,502,1
746815,6,402,1
746816,1,109,1
746816,2,101,1
746816,3,205,2
746816,4,310,1
746816,5,403,1
746817,1,108,1
746817,2,104,1
746817,3,105,1
746817,4,102,1
746817,5,101,1
746817,6,202,3
746817,7,306,5
746818,1,106,1
746818,2,103,1
746818,3,105,1
746818,4,108,1
746818,5,309,4
746819,1,103,1
746819,2,101,1
746819,3,108,1
746819,4,106,1
746819,5,204,3
746819,6,302,3
746819,7,501,1
746820,1,105,1
746820,2,106,1
746820,3,102,1
746820,4,110,1
746820,5,109,1
746820,6,206,3
746820,7,306,5
746820,8,505,2
746820,9,402,2
746821,1,101,1
746821,2,103,1
746821,3,301,2
746822,1,103,1
746822,2,105,1
746822,3,108,1
746822,4,101,1
746822,5,206,2
746822,6,303,4
746823,1,103,1
746823,2,103,1
746824,1,101,1
746824,2,108,1
746824,3,103,1
746824,4,107,1
746825,1,102,1
746825,2,103,1
746825,3,105,1
746825,4,102,1
746825,5,107,1
746825,6,103,1
746825,7,304,6
746825,8,505,3
746825,9,404,2
746826,1,101,1
746826,2,109,1
746826,3,107,1
746826,4,302,2
746826,5,502,2
746827,1,107,1
746827,2,102,1
746827,3,102,1
746827,4,110,1
746827,5,106,1
746827,6,101,1
746827,7,304,6
746828,1,104,1
746828,2,104,1
746828,3,105,1
746828,4,104,1
746828,5,305,4
746828,6,503,1
746829,1,102,1
746829,2,103,1
746829,3,105,1
746830,1,103,1
746830,2,109,1
746830,3,103,1
746830,4,303,3
746830,5,404,1
746831,1,101,1
746831,2,403,1
746832,1,108,1
746832,2,304,1
746833,1,102,1
746833,2,108,1
746833,3,201,1
746833,4,307,2
746834,1,107,1
746834,2,104,1
746834,3,110,1
746834,4,301,2
746835,1,101,1
746835,2,104,1
746835,3,105,1
746836,1,108,1
746836,2,303,1
746837,1,104,1
746837,2,102,1
746837,3,301,2
746837,4,503,1
746838,1,101,1
746838,2,206,1
746839,1,108,1
746839,2,305,1
746839,3,501,1
746839,4,401,1
746840,1,103,1
746840,2,110,1
746841,1,104,1
746841,2,108,1
746841,3,110,1
746841,4,205,2
746841,5,301,3
746841,6,402,1
746842,1,110,1
746843,1,109,1
746843,2,104,1
746843,3,110,1
746843,4,103,1
746844,1,107,1
746844,2,110,1
746844,3,108,1
746844,4,304,3
746845,1,105,1
746845,2,104,1
746845,3,304,1
746845,4,503,1
746846,1,102,1
746846,2,104,1
746846,3,205,1
746846,4,307,2
746847,1,102,1
746847,2,104,1
746847,3,103,1
746847,4,107,1
746848,1,102,1
746848,2,101,1
746848,3,110,1
746848,4,310,3
746849,1,102,1
746849,2,105,1
746849,3,103,1
746849,4,104,1
746849,5,107,1
746849,6,205,2
746849,7,504,1
746850,1,105,1
746851,1,110,1
746851,2,104,1
746851,3,204,1
746851,4,501,1
746852,1,101,1
746852,2,105,1
746852,3,505,1
746852,4,401,1
746853,1,101,1
746853,2,106,1
746853,3,301,2
746853,4,502,1
746854,1,102,1
746854,2,107,1
746854,3,106,1
746854,4,302,3
746854,5,504,2
746855,1,105,1
746855,2,101,1
746855,3,110,1
746855,4,205,1
746856,1,107,1
746856,2,109,1
746856,3,106,1
746856,4,101,1
746856,5,202,2
746856,6,305,3
746857,1,103,1
746857,2,103,1
746857,3,108,1
746857,4,301,3
746857,5,502,1
746857,6,401,2
746858,1,108,1
746858,2,109,1
746858,3,101,1
746858,4,104,1
746858,5,102,1
746858,6,102,1
746858,7,207,3
746858,8,310,6
746858,9,403,3
746859,1,103,1
746860,1,107,1
746860,2,110,1
746860,3,301,1
746861,1,104,1
746861,2,108,1
746861,3,202,2
746861,4,306,2
746861,5,505,1
746862,1,104,1
746862,2,107,1
746862,3,104,1
746862,4,106,1
746862,5,304,3
746863,1,110,1
746863,2,101,1
746863,3,203,1
746863,4,505,1
746864,1,103,1
746864,2,103,1
746864,3,502,1
746865,1,107,1
746866,1,107,1
746866,2,110,1
746866,3,105,1
746866,4,108,1
746866,5,101,1
746866,6,103,1
746866,7,404,2
746867,1,102,1
746867,2,107,1
746867,3,109,1
746867,4,503,2
746867,5,402,2
746868,1,108,1
746868,2,109,1
746868,3,109,1
746868,4,204,3
746868,5,403,1
746869,1,104,1
746869,2,201,1
746869,3,505,1
746870,1,110,1
746870,2,106,1
746870,3,105,1
746870,4,505,1
746871,1,103,1
746871,2,106,1
746871,3,101,1
746871,4,104,1
746871,5,303,4
746871,6,401,2
746872,1,105,1
746872,2,203,1
746872,3,403,1
746873,1,104,1
746873,2,107,1
746873,3,303,2
746873,4,501,1
746873,5,403,1
746874,1,102,1
746874,2,106,1
746874,3,504,1
746875,1,104,1
746875,2,105,1
746876,1,103,1
746876,2,103,1
746876,3,205,1
746877,1,101,1
746878,1,104,1
746878,2,106,1
746878,3,109,1
746878,4,109,1
746879,1,107,1
746879,2,104,1
746879,3,302,2
746879,4,503,1
746879,5,402,1
746880,1,104,1
746880,2,109,1
746880,3,107,1
746880,4,108,1
746880,5,204,2
746880,6,301,4
746881,1,104,1
746881,2,107,1
746881,3,205,1
746881,4,309,2
746881,5,403,1
746882,1,103,1
746882,2,108,1
746882,3,108,1
746882,4,107,1
746882,5,106,1
746882,6,104,1
746882,7,204,3
746882,8,305,6
746882,9,501,2
746882,10,403,3
746883,1,106,1
746883,2,106,1
746883,3,106,1
746883,4,103,1
746883,5,201,2
746883,6,302,4
746884,1,109,1
746884,2,101,1
746884,3,110,1
746884,4,110,1
746884,5,401,2
746885,1,106,1
746885,2,207,1
746885,3,301,1
746886,1,103,1
746886,2,107,1
746886,3,201,1
746886,4,309,1
746887,1,107,1
746887,2,102,1
746887,3,204,2
746887,4,302,2
746887,5,502,1
746888,1,104,1
746888,2,104,1
746888,3,206,2
746889,1,104,1
746889,2,106,1
746889,3,103,1
746889,4,110,1
746889,5,202,3
746889,6,302,3
746890,1,104,1
746890,2,110,1
746890,3,501,1
746891,1,102,1
746891,2,101,1
746891,3,102,1
746891,4,106,1
746892,1,102,1
746892,2,109,1
746892,3,110,1
746892,4,106,1
746892,5,403,2
746893,1,108,1
746893,2,108,1
746893,3,102,1
746893,4,101,1
746893,5,201,3
746893,6,505,1
746894,1,104,1
746894,2,108,1
746895,1,104,1
746895,2,204,1
746896,1,101,1
746896,2,110,1
746896,3,104,1
746896,4,109,1
746896,5,306,3
746897,1,103,1
746897,2,109,1
746897,3,104,1
746897,4,110,1
746898,1,104,1
746898,2,108,1
746898,3,201,1
746899,1,105,1
746899,2,205,1
746899,3,404,1
746900,1,102,1
746900,2,110,1
746900,3,102,1
746900,4,201,3
746900,5,304,2
746901,1,106,1
746901,2,108,1
746902,1,103,1
746902,2,109,1
746902,3,106,1
746902,4,202,3
746902,5,301,3
746903,1,106,1
746903,2,106,1
746903,3,201,2
746903,4,309,1
746904,1,103,1
746904,2,102,1
746904,3,101,1
746904,4,204,2
746904,5,304,3
746905,1,107,1
746905,2,107,1
746905,3,301,2
746906,1,103,1
746906,2,101,1
746906,3,307,2
746907,1,102,1
746907,2,109,1
746907,3,302,2
746908,1,110,1
746908,2,104,1
746908,3,302,1
746909,1,101,1
746909,2,107,1
746909,3,103,1
746909,4,110,1
746909,5,204,3
746909,6,309,3
746909,7,505,2
746909,8,401,1
746910,1,103,1
746910,2,205,1
746910,3,308,1
746911,1,110,1
746911,2,106,1
746911,3,202,2
746911,4,305,2
746912,1,108,1
746912,2,105,1
746912,3,501,1
746913,1,101,1
746913,2,205,1
746913,3,304,1
746914,1,104,1
746914,2,109,1
746914,3,302,2
746915,1,105,1
746915,2,104,1
746916,1,102,1
746916,2,106,1
746916,3,107,1
746916,4,504,2
746917,1,106,1
746917,2,301,1
746918,1,108,1
746918,2,108,1
746918,3,110,1
746918,4,108,1
746918,5,303,3
746918,6,401,2
746919,1,109,1
746919,2,303,1
746919,3,402,1
746920,1,107,1
746920,2,102,1
746920,3,204,2
746921,1,101,1
746921,2,203,1
746921,3,503,1
746921,4,404,1
746922,1,107,1
746922,2,101,1
746922,3,504,1
746922,4,401,1
746923,1,103,1
746923,2,104,1
746923,3,302,2
746923,4,505,1
746923,5,402,1
746924,1,108,1
746924,2,110,1
746924,3,102,1
746924,4,105,1
746924,5,206,3
746924,6,404,2
746925,1,105,1
746925,2,104,1
746925,3,105,1
746925,4,110,1
746925,5,105,1
746925,6,203,4
746925,7,404,2
746926,1,110,1
746926,2,101,1
746927,1,106,1
746927,2,110,1
746927,3,301,1
746928,1,108,1
746928,2,101,1
746928,3,110,1
746928,4,201,2
746928,5,304,3
746928,6,401,1
746929,1,105,1
746929,2,105,1
746929,3,109,1
746930,1,101,1
746930,2,108,1
746930,3,206,1
746930,4,402,1
746931,1,107,1
746931,2,109,1
746931,3,102,1
746931,4,110,1
746931,5,107,1
746931,6,203,4
746931,7,307,5
746931,8,504,3
746932,1,109,1
746932,2,105,1
746932,3,202,1
746932,4,302,2
746932,5,403,1
746933,1,109,1
746933,2,107,1
746933,3,106,1
746933,4,107,1
746933,5,204,2
746933,6,303,4
746933,7,505,1
746934,1,110,1
746934,2,108,1
746934,3,108,1
746934,4,110,1
746934,5,203,2
746934,6,302,4
746935,1,102,1
746935,2,103,1
746935,3,203,2
746935,4,501,1
746935,5,404,1
746936,1,105,1
746936,2,107,1
746936,3,105,1
746936,4,102,1
746936,5,201,3
746936,6,301,4
746936,7,402,2
746937,1,107,1
746937,2,110,1
746937,3,202,1
746937,4,304,2
746937,5,503,1
746938,1,109,1
746938,2,102,1
746938,3,106,1
746938,4,107,1
746938,5,104,1
746938,6,109,1
746938,7,304,5
746938,8,404,3
